Time,PV Productie (W)
04-01-2019 0:00,"0"
04-01-2019 0:15,"0"
04-01-2019 0:30,"0"
04-01-2019 0:45,"0"
04-01-2019 1:00,"0"
04-01-2019 1:15,"0"
04-01-2019 1:30,"0"
04-01-2019 1:45,"0"
04-01-2019 2:00,"0"
04-01-2019 2:15,"0"
04-01-2019 2:30,"0"
04-01-2019 2:45,"0"
04-01-2019 3:00,"0"
04-01-2019 3:15,"0"
04-01-2019 3:30,"0"
04-01-2019 3:45,"0"
04-01-2019 4:00,"0"
04-01-2019 4:15,"0"
04-01-2019 4:30,"0"
04-01-2019 4:45,"0"
04-01-2019 5:00,"0"
04-01-2019 5:15,"0"
04-01-2019 5:30,"0"
04-01-2019 5:45,"0"
04-01-2019 6:00,"0"
04-01-2019 6:15,"0"
04-01-2019 6:30,"0"
04-01-2019 6:45,"0"
04-01-2019 7:00,"0"
04-01-2019 7:15,"0"
04-01-2019 7:30,"0"
04-01-2019 7:45,"0"
04-01-2019 8:00,"0"
04-01-2019 8:15,"0"
04-01-2019 8:30,"0"
04-01-2019 8:45,"0"
04-01-2019 9:00,"0"
04-01-2019 9:15,"0"
04-01-2019 9:30,"0"
04-01-2019 9:45,"0"
04-01-2019 10:00,"50"
04-01-2019 10:15,"41.3333"
04-01-2019 10:30,"26"
04-01-2019 10:45,"50"
04-01-2019 11:00,"95.3333"
04-01-2019 11:15,"93.3333"
04-01-2019 11:30,"94"
04-01-2019 11:45,"140.3333"
04-01-2019 12:00,"170.3333"
04-01-2019 12:15,"143"
04-01-2019 12:30,"154.3333"
04-01-2019 12:45,"100"
04-01-2019 13:00,"101.3333"
04-01-2019 13:15,"76"
04-01-2019 13:30,"94.6667"
04-01-2019 13:45,"80.3333"
04-01-2019 14:00,"56.3333"
04-01-2019 14:15,"131.3333"
04-01-2019 14:30,"71.6667"
04-01-2019 14:45,"55.3333"
04-01-2019 15:00,"28"
04-01-2019 15:15,"11.3333"
04-01-2019 15:30,"13.3333"
04-01-2019 15:45,"0"
04-01-2019 16:00,"0"
04-01-2019 16:15,"0"
04-01-2019 16:30,"0"
04-01-2019 16:45,"0"
04-01-2019 17:00,"0"
04-01-2019 17:15,"0"
04-01-2019 17:30,"0"
04-01-2019 17:45,"0"
04-01-2019 18:00,"0"
04-01-2019 18:15,"0"
04-01-2019 18:30,"0"
04-01-2019 18:45,"0"
04-01-2019 19:00,"0"
04-01-2019 19:15,"0"
04-01-2019 19:30,"0"
04-01-2019 19:45,"0"
04-01-2019 20:00,"0"
04-01-2019 20:15,"0"
04-01-2019 20:30,"0"
04-01-2019 20:45,"0"
04-01-2019 21:00,"0"
04-01-2019 21:15,"0"
04-01-2019 21:30,"0"
04-01-2019 21:45,"0"
04-01-2019 22:00,"0"
04-01-2019 22:15,"0"
04-01-2019 22:30,"0"
04-01-2019 22:45,"0"
04-01-2019 23:00,"0"
04-01-2019 23:15,"0"
04-01-2019 23:30,"0"
04-01-2019 23:45,"0"
