Time,PV Productie (W)
30-06-2019 0:00,"0"
30-06-2019 0:15,"0"
30-06-2019 0:30,"0"
30-06-2019 0:45,"0"
30-06-2019 1:00,"0"
30-06-2019 1:15,"0"
30-06-2019 1:30,"0"
30-06-2019 1:45,"0"
30-06-2019 2:00,"0"
30-06-2019 2:15,"0"
30-06-2019 2:30,"0"
30-06-2019 2:45,"0"
30-06-2019 3:00,"0"
30-06-2019 3:15,"0"
30-06-2019 3:30,"0"
30-06-2019 3:45,"0"
30-06-2019 4:00,"0"
30-06-2019 4:15,"0"
30-06-2019 4:30,"0"
30-06-2019 4:45,"0"
30-06-2019 5:00,"0"
30-06-2019 5:15,"0"
30-06-2019 5:30,"16.6667"
30-06-2019 5:45,"66"
30-06-2019 6:00,"94.3333"
30-06-2019 6:15,"127.6667"
30-06-2019 6:30,"162.6667"
30-06-2019 6:45,"202.6667"
30-06-2019 7:00,"244.3333"
30-06-2019 7:15,"291.3333"
30-06-2019 7:30,"338.3333"
30-06-2019 7:45,"467"
30-06-2019 8:00,"492.6667"
30-06-2019 8:15,"342.3333"
30-06-2019 8:30,"376.6667"
30-06-2019 8:45,"411.3333"
30-06-2019 9:00,"432"
30-06-2019 9:15,"576.6667"
30-06-2019 9:30,"778.3333"
30-06-2019 9:45,"1121.3334"
30-06-2019 10:00,"1472.6666"
30-06-2019 10:15,"1935.3334"
30-06-2019 10:30,"1855.6666"
30-06-2019 10:45,"2151"
30-06-2019 11:00,"1883.3334"
30-06-2019 11:15,"2683"
30-06-2019 11:30,"3625.3333"
30-06-2019 11:45,"3993.3333"
30-06-2019 12:00,"4136"
30-06-2019 12:15,"3191"
30-06-2019 12:30,"4169.3335"
30-06-2019 12:45,"4304.6665"
30-06-2019 13:00,"5379.3335"
30-06-2019 13:15,"3428.6667"
30-06-2019 13:30,"5362.6665"
30-06-2019 13:45,"5038"
30-06-2019 14:00,"5243.3335"
30-06-2019 14:15,"4559.6665"
30-06-2019 14:30,"2787"
30-06-2019 14:45,"1306.3334"
30-06-2019 15:00,"2388.6667"
30-06-2019 15:15,"2398.3333"
30-06-2019 15:30,"5815.6665"
30-06-2019 15:45,"5537"
30-06-2019 16:00,"5560"
30-06-2019 16:15,"4075.6667"
30-06-2019 16:30,"5058.6665"
30-06-2019 16:45,"4881"
30-06-2019 17:00,"4245.6665"
30-06-2019 17:15,"5061.3335"
30-06-2019 17:30,"4825.3335"
30-06-2019 17:45,"4598"
30-06-2019 18:00,"4291.6665"
30-06-2019 18:15,"4013.6667"
30-06-2019 18:30,"3721"
30-06-2019 18:45,"3424.6667"
30-06-2019 19:00,"3168.6667"
30-06-2019 19:15,"2871.3333"
30-06-2019 19:30,"2622"
30-06-2019 19:45,"2275.3333"
30-06-2019 20:00,"1830"
30-06-2019 20:15,"1422.6666"
30-06-2019 20:30,"1084.6666"
30-06-2019 20:45,"623.6667"
30-06-2019 21:00,"254.3333"
30-06-2019 21:15,"81"
30-06-2019 21:30,"69.3333"
30-06-2019 21:45,"17.3333"
30-06-2019 22:00,"0"
30-06-2019 22:15,"0"
30-06-2019 22:30,"0"
30-06-2019 22:45,"0"
30-06-2019 23:00,"0"
30-06-2019 23:15,"0"
30-06-2019 23:30,"0"
30-06-2019 23:45,"0"
