Time,PV Productie (W)
19-08-2019 0:00,"0"
19-08-2019 0:15,"0"
19-08-2019 0:30,"0"
19-08-2019 0:45,"0"
19-08-2019 1:00,"0"
19-08-2019 1:15,"0"
19-08-2019 1:30,"0"
19-08-2019 1:45,"0"
19-08-2019 2:00,"0"
19-08-2019 2:15,"0"
19-08-2019 2:30,"0"
19-08-2019 2:45,"0"
19-08-2019 3:00,"0"
19-08-2019 3:15,"0"
19-08-2019 3:30,"0"
19-08-2019 3:45,"0"
19-08-2019 4:00,"0"
19-08-2019 4:15,"0"
19-08-2019 4:30,"0"
19-08-2019 4:45,"0"
19-08-2019 5:00,"0"
19-08-2019 5:15,"0"
19-08-2019 5:30,"0"
19-08-2019 5:45,"0"
19-08-2019 6:00,"0"
19-08-2019 6:15,"0"
19-08-2019 6:30,"0"
19-08-2019 6:45,"50"
19-08-2019 7:00,"60"
19-08-2019 7:15,"158.6667"
19-08-2019 7:30,"183.6667"
19-08-2019 7:45,"237.3333"
19-08-2019 8:00,"304"
19-08-2019 8:15,"346.3333"
19-08-2019 8:30,"505.3333"
19-08-2019 8:45,"704.6667"
19-08-2019 9:00,"512.3333"
19-08-2019 9:15,"569.3333"
19-08-2019 9:30,"654.6667"
19-08-2019 9:45,"826.6667"
19-08-2019 10:00,"1223.6666"
19-08-2019 10:15,"1578"
19-08-2019 10:30,"1112.3334"
19-08-2019 10:45,"1835.6666"
19-08-2019 11:00,"1623.6666"
19-08-2019 11:15,"3130"
19-08-2019 11:30,"1141.6666"
19-08-2019 11:45,"2894.6667"
19-08-2019 12:00,"2446.3333"
19-08-2019 12:15,"2662.3333"
19-08-2019 12:30,"2422.6667"
19-08-2019 12:45,"4649.6665"
19-08-2019 13:00,"3916.3333"
19-08-2019 13:15,"5874.3335"
19-08-2019 13:30,"4322.6665"
19-08-2019 13:45,"4757.3335"
19-08-2019 14:00,"5763.3335"
19-08-2019 14:15,"5154"
19-08-2019 14:30,"4624.6665"
19-08-2019 14:45,"4627"
19-08-2019 15:00,"6282.6665"
19-08-2019 15:15,"4877"
19-08-2019 15:30,"4550.6665"
19-08-2019 15:45,"5824.3335"
19-08-2019 16:00,"3106"
19-08-2019 16:15,"5545.6665"
19-08-2019 16:30,"5336.3335"
19-08-2019 16:45,"5179.6665"
19-08-2019 17:00,"5042.3335"
19-08-2019 17:15,"4812.6665"
19-08-2019 17:30,"4545.3335"
19-08-2019 17:45,"4377.3335"
19-08-2019 18:00,"2907.3333"
19-08-2019 18:15,"2686"
19-08-2019 18:30,"1938"
19-08-2019 18:45,"838.6667"
19-08-2019 19:00,"916"
19-08-2019 19:15,"1881.6666"
19-08-2019 19:30,"481"
19-08-2019 19:45,"254"
19-08-2019 20:00,"131.3333"
19-08-2019 20:15,"28.6667"
19-08-2019 20:30,"40"
19-08-2019 20:45,"0"
19-08-2019 21:00,"0"
19-08-2019 21:15,"0"
19-08-2019 21:30,"0"
19-08-2019 21:45,"0"
19-08-2019 22:00,"0"
19-08-2019 22:15,"0"
19-08-2019 22:30,"0"
19-08-2019 22:45,"0"
19-08-2019 23:00,"0"
19-08-2019 23:15,"0"
19-08-2019 23:30,"0"
19-08-2019 23:45,"0"
