Time,PV Productie (W)
05-08-2019 0:00,"0"
05-08-2019 0:15,"0"
05-08-2019 0:30,"0"
05-08-2019 0:45,"0"
05-08-2019 1:00,"0"
05-08-2019 1:15,"0"
05-08-2019 1:30,"0"
05-08-2019 1:45,"0"
05-08-2019 2:00,"0"
05-08-2019 2:15,"0"
05-08-2019 2:30,"0"
05-08-2019 2:45,"0"
05-08-2019 3:00,"0"
05-08-2019 3:15,"0"
05-08-2019 3:30,"0"
05-08-2019 3:45,"0"
05-08-2019 4:00,"0"
05-08-2019 4:15,"0"
05-08-2019 4:30,"0"
05-08-2019 4:45,"0"
05-08-2019 5:00,"0"
05-08-2019 5:15,"0"
05-08-2019 5:30,"0"
05-08-2019 5:45,"0"
05-08-2019 6:00,"0"
05-08-2019 6:15,"0"
05-08-2019 6:30,"43.3333"
05-08-2019 6:45,"85.6667"
05-08-2019 7:00,"64"
05-08-2019 7:15,"183.6667"
05-08-2019 7:30,"113"
05-08-2019 7:45,"104.6667"
05-08-2019 8:00,"231.3333"
05-08-2019 8:15,"464.6667"
05-08-2019 8:30,"618.3333"
05-08-2019 8:45,"872.3333"
05-08-2019 9:00,"979.3333"
05-08-2019 9:15,"948.3333"
05-08-2019 9:30,"989.3333"
05-08-2019 9:45,"1136.3334"
05-08-2019 10:00,"1290.3334"
05-08-2019 10:15,"1033.3334"
05-08-2019 10:30,"1422"
05-08-2019 10:45,"2103"
05-08-2019 11:00,"1805.6666"
05-08-2019 11:15,"3035.6667"
05-08-2019 11:30,"3306"
05-08-2019 11:45,"3251"
05-08-2019 12:00,"3261.3333"
05-08-2019 12:15,"2526.3333"
05-08-2019 12:30,"2060.6667"
05-08-2019 12:45,"3379.3333"
05-08-2019 13:00,"2720"
05-08-2019 13:15,"5758.3335"
05-08-2019 13:30,"5292.3335"
05-08-2019 13:45,"5330.3335"
05-08-2019 14:00,"5604.6665"
05-08-2019 14:15,"5871.3335"
05-08-2019 14:30,"5400.6665"
05-08-2019 14:45,"3631"
05-08-2019 15:00,"4045"
05-08-2019 15:15,"4406.6665"
05-08-2019 15:30,"5815"
05-08-2019 15:45,"5624.6665"
05-08-2019 16:00,"5391.6665"
05-08-2019 16:15,"4779.6665"
05-08-2019 16:30,"2124.3333"
05-08-2019 16:45,"1350.6666"
05-08-2019 17:00,"1098.3334"
05-08-2019 17:15,"1420.3334"
05-08-2019 17:30,"1115"
05-08-2019 17:45,"1659"
05-08-2019 18:00,"952.6667"
05-08-2019 18:15,"2090"
05-08-2019 18:30,"1416"
05-08-2019 18:45,"1098.6666"
05-08-2019 19:00,"1154.6666"
05-08-2019 19:15,"640.3333"
05-08-2019 19:30,"1009.6667"
05-08-2019 19:45,"1280"
05-08-2019 20:00,"1107.6666"
05-08-2019 20:15,"615.3333"
05-08-2019 20:30,"189.3333"
05-08-2019 20:45,"82.6667"
05-08-2019 21:00,"24"
05-08-2019 21:15,"0"
05-08-2019 21:30,"0"
05-08-2019 21:45,"0"
05-08-2019 22:00,"0"
05-08-2019 22:15,"0"
05-08-2019 22:30,"0"
05-08-2019 22:45,"0"
05-08-2019 23:00,"0"
05-08-2019 23:15,"0"
05-08-2019 23:30,"0"
05-08-2019 23:45,"0"
