Time,PV Productie (W)
18-04-2019 0:00,"0"
18-04-2019 0:15,"0"
18-04-2019 0:30,"0"
18-04-2019 0:45,"0"
18-04-2019 1:00,"0"
18-04-2019 1:15,"0"
18-04-2019 1:30,"0"
18-04-2019 1:45,"0"
18-04-2019 2:00,"0"
18-04-2019 2:15,"0"
18-04-2019 2:30,"0"
18-04-2019 2:45,"0"
18-04-2019 3:00,"0"
18-04-2019 3:15,"0"
18-04-2019 3:30,"0"
18-04-2019 3:45,"0"
18-04-2019 4:00,"0"
18-04-2019 4:15,"0"
18-04-2019 4:30,"0"
18-04-2019 4:45,"0"
18-04-2019 5:00,"0"
18-04-2019 5:15,"0"
18-04-2019 5:30,"0"
18-04-2019 5:45,"0"
18-04-2019 6:00,"0"
18-04-2019 6:15,"0"
18-04-2019 6:30,"0"
18-04-2019 6:45,"14.6667"
18-04-2019 7:00,"47.3333"
18-04-2019 7:15,"59"
18-04-2019 7:30,"144.6667"
18-04-2019 7:45,"168.6667"
18-04-2019 8:00,"248.3333"
18-04-2019 8:15,"289"
18-04-2019 8:30,"283"
18-04-2019 8:45,"442.6667"
18-04-2019 9:00,"565.6667"
18-04-2019 9:15,"468"
18-04-2019 9:30,"603.6667"
18-04-2019 9:45,"845"
18-04-2019 10:00,"1141"
18-04-2019 10:15,"1509.3334"
18-04-2019 10:30,"1915.6666"
18-04-2019 10:45,"2302.6667"
18-04-2019 11:00,"2644.6667"
18-04-2019 11:15,"2952"
18-04-2019 11:30,"3276"
18-04-2019 11:45,"3556"
18-04-2019 12:00,"3848"
18-04-2019 12:15,"4088.3333"
18-04-2019 12:30,"4331.6665"
18-04-2019 12:45,"4597.3335"
18-04-2019 13:00,"4773.6665"
18-04-2019 13:15,"4951.6665"
18-04-2019 13:30,"5080.3335"
18-04-2019 13:45,"5261"
18-04-2019 14:00,"5381"
18-04-2019 14:15,"5580.3335"
18-04-2019 14:30,"5374"
18-04-2019 14:45,"4460.3335"
18-04-2019 15:00,"5380.6665"
18-04-2019 15:15,"5783"
18-04-2019 15:30,"5803.3335"
18-04-2019 15:45,"5711"
18-04-2019 16:00,"5761"
18-04-2019 16:15,"3457"
18-04-2019 16:30,"2755"
18-04-2019 16:45,"2829.6667"
18-04-2019 17:00,"4098.6665"
18-04-2019 17:15,"4582.6665"
18-04-2019 17:30,"4404"
18-04-2019 17:45,"3981.6667"
18-04-2019 18:00,"3709"
18-04-2019 18:15,"3383.6667"
18-04-2019 18:30,"3047.6667"
18-04-2019 18:45,"2738.6667"
18-04-2019 19:00,"2358.3333"
18-04-2019 19:15,"1863.3334"
18-04-2019 19:30,"1293"
18-04-2019 19:45,"659.3333"
18-04-2019 20:00,"306"
18-04-2019 20:15,"72.3333"
18-04-2019 20:30,"0"
18-04-2019 20:45,"0"
18-04-2019 21:00,"0"
18-04-2019 21:15,"0"
18-04-2019 21:30,"0"
18-04-2019 21:45,"0"
18-04-2019 22:00,"0"
18-04-2019 22:15,"0"
18-04-2019 22:30,"0"
18-04-2019 22:45,"0"
18-04-2019 23:00,"0"
18-04-2019 23:15,"0"
18-04-2019 23:30,"0"
18-04-2019 23:45,"0"
