Time,PV Productie (W)
27-12-2019 0:00,"0"
27-12-2019 0:15,"0"
27-12-2019 0:30,"0"
27-12-2019 0:45,"0"
27-12-2019 1:00,"0"
27-12-2019 1:15,"0"
27-12-2019 1:30,"0"
27-12-2019 1:45,"0"
27-12-2019 2:00,"0"
27-12-2019 2:15,"0"
27-12-2019 2:30,"0"
27-12-2019 2:45,"0"
27-12-2019 3:00,"0"
27-12-2019 3:15,"0"
27-12-2019 3:30,"0"
27-12-2019 3:45,"0"
27-12-2019 4:00,"0"
27-12-2019 4:15,"0"
27-12-2019 4:30,"0"
27-12-2019 4:45,"0"
27-12-2019 5:00,"0"
27-12-2019 5:15,"0"
27-12-2019 5:30,"0"
27-12-2019 5:45,"0"
27-12-2019 6:00,"0"
27-12-2019 6:15,"0"
27-12-2019 6:30,"0"
27-12-2019 6:45,"0"
27-12-2019 7:00,"0"
27-12-2019 7:15,"0"
27-12-2019 7:30,"0"
27-12-2019 7:45,"0"
27-12-2019 8:00,"0"
27-12-2019 8:15,"0"
27-12-2019 8:30,"0"
27-12-2019 8:45,"0"
27-12-2019 9:00,"60"
27-12-2019 9:15,"124.6667"
27-12-2019 9:30,"186.3333"
27-12-2019 9:45,"277.6667"
27-12-2019 10:00,"824.3333"
27-12-2019 10:15,"1088.3334"
27-12-2019 10:30,"1352.6666"
27-12-2019 10:45,"1710.6666"
27-12-2019 11:00,"2071.3333"
27-12-2019 11:15,"2389"
27-12-2019 11:30,"2668"
27-12-2019 11:45,"2923.6667"
27-12-2019 12:00,"3132.6667"
27-12-2019 12:15,"3308.6667"
27-12-2019 12:30,"3477.6667"
27-12-2019 12:45,"3654.6667"
27-12-2019 13:00,"3687.6667"
27-12-2019 13:15,"3501.6667"
27-12-2019 13:30,"3326.3333"
27-12-2019 13:45,"3389.6667"
27-12-2019 14:00,"3141"
27-12-2019 14:15,"2972.6667"
27-12-2019 14:30,"2642.6667"
27-12-2019 14:45,"2414"
27-12-2019 15:00,"1228.6666"
27-12-2019 15:15,"726"
27-12-2019 15:30,"563"
27-12-2019 15:45,"257.6667"
27-12-2019 16:00,"92.6667"
27-12-2019 16:15,"21.3333"
27-12-2019 16:30,"0"
27-12-2019 16:45,"0"
27-12-2019 17:00,"0"
27-12-2019 17:15,"0"
27-12-2019 17:30,"0"
27-12-2019 17:45,"0"
27-12-2019 18:00,"0"
27-12-2019 18:15,"0"
27-12-2019 18:30,"0"
27-12-2019 18:45,"0"
27-12-2019 19:00,"0"
27-12-2019 19:15,"0"
27-12-2019 19:30,"0"
27-12-2019 19:45,"0"
27-12-2019 20:00,"0"
27-12-2019 20:15,"0"
27-12-2019 20:30,"0"
27-12-2019 20:45,"0"
27-12-2019 21:00,"0"
27-12-2019 21:15,"0"
27-12-2019 21:30,"0"
27-12-2019 21:45,"0"
27-12-2019 22:00,"0"
27-12-2019 22:15,"0"
27-12-2019 22:30,"0"
27-12-2019 22:45,"0"
27-12-2019 23:00,"0"
27-12-2019 23:15,"0"
27-12-2019 23:30,"0"
27-12-2019 23:45,"0"
