Time,PV Productie (W)
23-05-2019 0:00,"0"
23-05-2019 0:15,"0"
23-05-2019 0:30,"0"
23-05-2019 0:45,"0"
23-05-2019 1:00,"0"
23-05-2019 1:15,"0"
23-05-2019 1:30,"0"
23-05-2019 1:45,"0"
23-05-2019 2:00,"0"
23-05-2019 2:15,"0"
23-05-2019 2:30,"0"
23-05-2019 2:45,"0"
23-05-2019 3:00,"0"
23-05-2019 3:15,"0"
23-05-2019 3:30,"0"
23-05-2019 3:45,"0"
23-05-2019 4:00,"0"
23-05-2019 4:15,"0"
23-05-2019 4:30,"0"
23-05-2019 4:45,"0"
23-05-2019 5:00,"0"
23-05-2019 5:15,"0"
23-05-2019 5:30,"0"
23-05-2019 5:45,"34.6667"
23-05-2019 6:00,"71.3333"
23-05-2019 6:15,"100"
23-05-2019 6:30,"138.3333"
23-05-2019 6:45,"186.3333"
23-05-2019 7:00,"233.3333"
23-05-2019 7:15,"258.6667"
23-05-2019 7:30,"302"
23-05-2019 7:45,"325"
23-05-2019 8:00,"345.3333"
23-05-2019 8:15,"392.3333"
23-05-2019 8:30,"451.6667"
23-05-2019 8:45,"474"
23-05-2019 9:00,"541.3333"
23-05-2019 9:15,"705.3333"
23-05-2019 9:30,"813"
23-05-2019 9:45,"1013.3333"
23-05-2019 10:00,"1533"
23-05-2019 10:15,"1991.6666"
23-05-2019 10:30,"2296.6667"
23-05-2019 10:45,"2457.6667"
23-05-2019 11:00,"2966.6667"
23-05-2019 11:15,"3346"
23-05-2019 11:30,"3518.3333"
23-05-2019 11:45,"3941"
23-05-2019 12:00,"4302.6665"
23-05-2019 12:15,"4213.3335"
23-05-2019 12:30,"4482"
23-05-2019 12:45,"4448.3335"
23-05-2019 13:00,"5415"
23-05-2019 13:15,"4965"
23-05-2019 13:30,"5220"
23-05-2019 13:45,"5633.3335"
23-05-2019 14:00,"5692.3335"
23-05-2019 14:15,"5679.6665"
23-05-2019 14:30,"5629.6665"
23-05-2019 14:45,"5162.3335"
23-05-2019 15:00,"4980.3335"
23-05-2019 15:15,"5105.3335"
23-05-2019 15:30,"5227.6665"
23-05-2019 15:45,"5711.6665"
23-05-2019 16:00,"5086.3335"
23-05-2019 16:15,"5155"
23-05-2019 16:30,"5597"
23-05-2019 16:45,"4351"
23-05-2019 17:00,"5205"
23-05-2019 17:15,"5009"
23-05-2019 17:30,"3783.3333"
23-05-2019 17:45,"4567.6665"
23-05-2019 18:00,"4147.3335"
23-05-2019 18:15,"3680.6667"
23-05-2019 18:30,"2690"
23-05-2019 18:45,"1694.3334"
23-05-2019 19:00,"2025"
23-05-2019 19:15,"2261"
23-05-2019 19:30,"1213.3334"
23-05-2019 19:45,"1441.3334"
23-05-2019 20:00,"956.6667"
23-05-2019 20:15,"813"
23-05-2019 20:30,"590.6667"
23-05-2019 20:45,"189.6667"
23-05-2019 21:00,"61.6667"
23-05-2019 21:15,"50"
23-05-2019 21:30,"9.3333"
23-05-2019 21:45,"0"
23-05-2019 22:00,"0"
23-05-2019 22:15,"0"
23-05-2019 22:30,"0"
23-05-2019 22:45,"0"
23-05-2019 23:00,"0"
23-05-2019 23:15,"0"
23-05-2019 23:30,"0"
23-05-2019 23:45,"0"
