Time,PV Productie (W)
07-02-2019 0:00,"0"
07-02-2019 0:15,"0"
07-02-2019 0:30,"0"
07-02-2019 0:45,"0"
07-02-2019 1:00,"0"
07-02-2019 1:15,"0"
07-02-2019 1:30,"0"
07-02-2019 1:45,"0"
07-02-2019 2:00,"0"
07-02-2019 2:15,"0"
07-02-2019 2:30,"0"
07-02-2019 2:45,"0"
07-02-2019 3:00,"0"
07-02-2019 3:15,"0"
07-02-2019 3:30,"0"
07-02-2019 3:45,"0"
07-02-2019 4:00,"0"
07-02-2019 4:15,"0"
07-02-2019 4:30,"0"
07-02-2019 4:45,"0"
07-02-2019 5:00,"0"
07-02-2019 5:15,"0"
07-02-2019 5:30,"0"
07-02-2019 5:45,"0"
07-02-2019 6:00,"0"
07-02-2019 6:15,"0"
07-02-2019 6:30,"0"
07-02-2019 6:45,"0"
07-02-2019 7:00,"0"
07-02-2019 7:15,"0"
07-02-2019 7:30,"0"
07-02-2019 7:45,"0"
07-02-2019 8:00,"0"
07-02-2019 8:15,"14"
07-02-2019 8:30,"88"
07-02-2019 8:45,"150"
07-02-2019 9:00,"220"
07-02-2019 9:15,"385.3333"
07-02-2019 9:30,"616.6667"
07-02-2019 9:45,"483.3333"
07-02-2019 10:00,"641.3333"
07-02-2019 10:15,"909.3333"
07-02-2019 10:30,"1560.6666"
07-02-2019 10:45,"2452.3333"
07-02-2019 11:00,"2468"
07-02-2019 11:15,"2066.3333"
07-02-2019 11:30,"3187.3333"
07-02-2019 11:45,"3159.6667"
07-02-2019 12:00,"2732.3333"
07-02-2019 12:15,"3870.3333"
07-02-2019 12:30,"4307.3335"
07-02-2019 12:45,"4553.6665"
07-02-2019 13:00,"4288"
07-02-2019 13:15,"4057"
07-02-2019 13:30,"4933"
07-02-2019 13:45,"4952.6665"
07-02-2019 14:00,"4888.6665"
07-02-2019 14:15,"4910.3335"
07-02-2019 14:30,"4790.3335"
07-02-2019 14:45,"4544.6665"
07-02-2019 15:00,"4387"
07-02-2019 15:15,"4334.6665"
07-02-2019 15:30,"3993"
07-02-2019 15:45,"3646.3333"
07-02-2019 16:00,"3219.3333"
07-02-2019 16:15,"2139.3333"
07-02-2019 16:30,"1921.3334"
07-02-2019 16:45,"704.6667"
07-02-2019 17:00,"30.3333"
07-02-2019 17:15,"10.6667"
07-02-2019 17:30,"0"
07-02-2019 17:45,"0"
07-02-2019 18:00,"0"
07-02-2019 18:15,"0"
07-02-2019 18:30,"0"
07-02-2019 18:45,"0"
07-02-2019 19:00,"0"
07-02-2019 19:15,"0"
07-02-2019 19:30,"0"
07-02-2019 19:45,"0"
07-02-2019 20:00,"0"
07-02-2019 20:15,"0"
07-02-2019 20:30,"0"
07-02-2019 20:45,"0"
07-02-2019 21:00,"0"
07-02-2019 21:15,"0"
07-02-2019 21:30,"0"
07-02-2019 21:45,"0"
07-02-2019 22:00,"0"
07-02-2019 22:15,"0"
07-02-2019 22:30,"0"
07-02-2019 22:45,"0"
07-02-2019 23:00,"0"
07-02-2019 23:15,"0"
07-02-2019 23:30,"0"
07-02-2019 23:45,"0"
