Time,PV Productie (W)
12-07-2019 0:00,"0"
12-07-2019 0:15,"0"
12-07-2019 0:30,"0"
12-07-2019 0:45,"0"
12-07-2019 1:00,"0"
12-07-2019 1:15,"0"
12-07-2019 1:30,"0"
12-07-2019 1:45,"0"
12-07-2019 2:00,"0"
12-07-2019 2:15,"0"
12-07-2019 2:30,"0"
12-07-2019 2:45,"0"
12-07-2019 3:00,"0"
12-07-2019 3:15,"0"
12-07-2019 3:30,"0"
12-07-2019 3:45,"0"
12-07-2019 4:00,"0"
12-07-2019 4:15,"0"
12-07-2019 4:30,"0"
12-07-2019 4:45,"0"
12-07-2019 5:00,"0"
12-07-2019 5:15,"0"
12-07-2019 5:30,"0"
12-07-2019 5:45,"22"
12-07-2019 6:00,"68.6667"
12-07-2019 6:15,"84"
12-07-2019 6:30,"119.3333"
12-07-2019 6:45,"218"
12-07-2019 7:00,"191"
12-07-2019 7:15,"283.3333"
12-07-2019 7:30,"511"
12-07-2019 7:45,"470.6667"
12-07-2019 8:00,"680.3333"
12-07-2019 8:15,"564"
12-07-2019 8:30,"784"
12-07-2019 8:45,"645"
12-07-2019 9:00,"997"
12-07-2019 9:15,"978.6667"
12-07-2019 9:30,"1598"
12-07-2019 9:45,"1052.6666"
12-07-2019 10:00,"498"
12-07-2019 10:15,"1199"
12-07-2019 10:30,"724"
12-07-2019 10:45,"708.6667"
12-07-2019 11:00,"694"
12-07-2019 11:15,"649.3333"
12-07-2019 11:30,"717.3333"
12-07-2019 11:45,"696"
12-07-2019 12:00,"463.3333"
12-07-2019 12:15,"146"
12-07-2019 12:30,"119"
12-07-2019 12:45,"78.6667"
12-07-2019 13:00,"109.6667"
12-07-2019 13:15,"164.6667"
12-07-2019 13:30,"261"
12-07-2019 13:45,"339.6667"
12-07-2019 14:00,"677.3333"
12-07-2019 14:15,"410.6667"
12-07-2019 14:30,"2238.6667"
12-07-2019 14:45,"1480.3334"
12-07-2019 15:00,"1283.6666"
12-07-2019 15:15,"2211.6667"
12-07-2019 15:30,"2087.6667"
12-07-2019 15:45,"1556.3334"
12-07-2019 16:00,"1471.3334"
12-07-2019 16:15,"1172.3334"
12-07-2019 16:30,"1627"
12-07-2019 16:45,"1460.3334"
12-07-2019 17:00,"773.3333"
12-07-2019 17:15,"823"
12-07-2019 17:30,"598.6667"
12-07-2019 17:45,"768.6667"
12-07-2019 18:00,"838.3333"
12-07-2019 18:15,"530.6667"
12-07-2019 18:30,"344.3333"
12-07-2019 18:45,"476.3333"
12-07-2019 19:00,"368.6667"
12-07-2019 19:15,"193"
12-07-2019 19:30,"211.3333"
12-07-2019 19:45,"322"
12-07-2019 20:00,"315.6667"
12-07-2019 20:15,"235"
12-07-2019 20:30,"74.3333"
12-07-2019 20:45,"70"
12-07-2019 21:00,"85"
12-07-2019 21:15,"80.3333"
12-07-2019 21:30,"32"
12-07-2019 21:45,"0"
12-07-2019 22:00,"0"
12-07-2019 22:15,"0"
12-07-2019 22:30,"0"
12-07-2019 22:45,"0"
12-07-2019 23:00,"0"
12-07-2019 23:15,"0"
12-07-2019 23:30,"0"
12-07-2019 23:45,"0"
