Time,PV Productie (W)
11-05-2019 0:00,"0"
11-05-2019 0:15,"0"
11-05-2019 0:30,"0"
11-05-2019 0:45,"0"
11-05-2019 1:00,"0"
11-05-2019 1:15,"0"
11-05-2019 1:30,"0"
11-05-2019 1:45,"0"
11-05-2019 2:00,"0"
11-05-2019 2:15,"0"
11-05-2019 2:30,"0"
11-05-2019 2:45,"0"
11-05-2019 3:00,"0"
11-05-2019 3:15,"0"
11-05-2019 3:30,"0"
11-05-2019 3:45,"0"
11-05-2019 4:00,"0"
11-05-2019 4:15,"0"
11-05-2019 4:30,"0"
11-05-2019 4:45,"0"
11-05-2019 5:00,"0"
11-05-2019 5:15,"0"
11-05-2019 5:30,"0"
11-05-2019 5:45,"0"
11-05-2019 6:00,"22"
11-05-2019 6:15,"58"
11-05-2019 6:30,"114"
11-05-2019 6:45,"165.3333"
11-05-2019 7:00,"207.3333"
11-05-2019 7:15,"263"
11-05-2019 7:30,"289"
11-05-2019 7:45,"266"
11-05-2019 8:00,"309.6667"
11-05-2019 8:15,"386.6667"
11-05-2019 8:30,"375.6667"
11-05-2019 8:45,"416.6667"
11-05-2019 9:00,"459.6667"
11-05-2019 9:15,"599.3333"
11-05-2019 9:30,"1213.3334"
11-05-2019 9:45,"1020.3333"
11-05-2019 10:00,"1383"
11-05-2019 10:15,"1797.3334"
11-05-2019 10:30,"2552.3333"
11-05-2019 10:45,"2900.3333"
11-05-2019 11:00,"3203.6667"
11-05-2019 11:15,"3426"
11-05-2019 11:30,"3825.6667"
11-05-2019 11:45,"4096"
11-05-2019 12:00,"4364.3335"
11-05-2019 12:15,"4695"
11-05-2019 12:30,"5037.3335"
11-05-2019 12:45,"5345"
11-05-2019 13:00,"4869.3335"
11-05-2019 13:15,"5495.3335"
11-05-2019 13:30,"5995.6665"
11-05-2019 13:45,"5149.6665"
11-05-2019 14:00,"5161"
11-05-2019 14:15,"6047"
11-05-2019 14:30,"6080"
11-05-2019 14:45,"4886.3335"
11-05-2019 15:00,"6352.6665"
11-05-2019 15:15,"6226.6665"
11-05-2019 15:30,"6439.3335"
11-05-2019 15:45,"5433.3335"
11-05-2019 16:00,"3926.6667"
11-05-2019 16:15,"3858.6667"
11-05-2019 16:30,"2940"
11-05-2019 16:45,"1630.3334"
11-05-2019 17:00,"3198.6667"
11-05-2019 17:15,"4260.6665"
11-05-2019 17:30,"5315.6665"
11-05-2019 17:45,"4847.3335"
11-05-2019 18:00,"4886"
11-05-2019 18:15,"2840.6667"
11-05-2019 18:30,"832"
11-05-2019 18:45,"1135.3334"
11-05-2019 19:00,"1815.3334"
11-05-2019 19:15,"2701.6667"
11-05-2019 19:30,"2157.6667"
11-05-2019 19:45,"2131.3333"
11-05-2019 20:00,"1636.6666"
11-05-2019 20:15,"944.6667"
11-05-2019 20:30,"373"
11-05-2019 20:45,"53.6667"
11-05-2019 21:00,"44"
11-05-2019 21:15,"0"
11-05-2019 21:30,"0"
11-05-2019 21:45,"0"
11-05-2019 22:00,"0"
11-05-2019 22:15,"0"
11-05-2019 22:30,"0"
11-05-2019 22:45,"0"
11-05-2019 23:00,"0"
11-05-2019 23:15,"0"
11-05-2019 23:30,"0"
11-05-2019 23:45,"0"
