Time,PV Productie (W)
24-04-2019 0:00,"0"
24-04-2019 0:15,"0"
24-04-2019 0:30,"0"
24-04-2019 0:45,"0"
24-04-2019 1:00,"0"
24-04-2019 1:15,"0"
24-04-2019 1:30,"0"
24-04-2019 1:45,"0"
24-04-2019 2:00,"0"
24-04-2019 2:15,"0"
24-04-2019 2:30,"0"
24-04-2019 2:45,"0"
24-04-2019 3:00,"0"
24-04-2019 3:15,"0"
24-04-2019 3:30,"0"
24-04-2019 3:45,"0"
24-04-2019 4:00,"0"
24-04-2019 4:15,"0"
24-04-2019 4:30,"0"
24-04-2019 4:45,"0"
24-04-2019 5:00,"0"
24-04-2019 5:15,"0"
24-04-2019 5:30,"0"
24-04-2019 5:45,"0"
24-04-2019 6:00,"0"
24-04-2019 6:15,"0"
24-04-2019 6:30,"0"
24-04-2019 6:45,"58.6667"
24-04-2019 7:00,"101"
24-04-2019 7:15,"150.6667"
24-04-2019 7:30,"200.6667"
24-04-2019 7:45,"265.3333"
24-04-2019 8:00,"428.3333"
24-04-2019 8:15,"287.3333"
24-04-2019 8:30,"331"
24-04-2019 8:45,"525"
24-04-2019 9:00,"463.3333"
24-04-2019 9:15,"420.6667"
24-04-2019 9:30,"596"
24-04-2019 9:45,"864.6667"
24-04-2019 10:00,"1112"
24-04-2019 10:15,"1400.6666"
24-04-2019 10:30,"1950"
24-04-2019 10:45,"2300"
24-04-2019 11:00,"2662"
24-04-2019 11:15,"2944.3333"
24-04-2019 11:30,"3264.3333"
24-04-2019 11:45,"3605.3333"
24-04-2019 12:00,"3839"
24-04-2019 12:15,"2698.3333"
24-04-2019 12:30,"4457"
24-04-2019 12:45,"3070"
24-04-2019 13:00,"3782"
24-04-2019 13:15,"5149"
24-04-2019 13:30,"3753"
24-04-2019 13:45,"1777.3334"
24-04-2019 14:00,"3926.6667"
24-04-2019 14:15,"1867.3334"
24-04-2019 14:30,"3736"
24-04-2019 14:45,"2907.6667"
24-04-2019 15:00,"2644.3333"
24-04-2019 15:15,"5348.3335"
24-04-2019 15:30,"4761.6665"
24-04-2019 15:45,"2606.6667"
24-04-2019 16:00,"3763"
24-04-2019 16:15,"3735"
24-04-2019 16:30,"3832"
24-04-2019 16:45,"1825.6666"
24-04-2019 17:00,"797.6667"
24-04-2019 17:15,"382.3333"
24-04-2019 17:30,"322"
24-04-2019 17:45,"339"
24-04-2019 18:00,"1779.3334"
24-04-2019 18:15,"3612"
24-04-2019 18:30,"3330.3333"
24-04-2019 18:45,"1282"
24-04-2019 19:00,"541.6667"
24-04-2019 19:15,"107"
24-04-2019 19:30,"82.3333"
24-04-2019 19:45,"153.6667"
24-04-2019 20:00,"18"
24-04-2019 20:15,"10.6667"
24-04-2019 20:30,"0"
24-04-2019 20:45,"0"
24-04-2019 21:00,"0"
24-04-2019 21:15,"0"
24-04-2019 21:30,"0"
24-04-2019 21:45,"0"
24-04-2019 22:00,"0"
24-04-2019 22:15,"0"
24-04-2019 22:30,"0"
24-04-2019 22:45,"0"
24-04-2019 23:00,"0"
24-04-2019 23:15,"0"
24-04-2019 23:30,"0"
24-04-2019 23:45,"0"
