Time,PV Productie (W)
05-07-2019 0:00,"0"
05-07-2019 0:15,"0"
05-07-2019 0:30,"0"
05-07-2019 0:45,"0"
05-07-2019 1:00,"0"
05-07-2019 1:15,"0"
05-07-2019 1:30,"0"
05-07-2019 1:45,"0"
05-07-2019 2:00,"0"
05-07-2019 2:15,"0"
05-07-2019 2:30,"0"
05-07-2019 2:45,"0"
05-07-2019 3:00,"0"
05-07-2019 3:15,"0"
05-07-2019 3:30,"0"
05-07-2019 3:45,"0"
05-07-2019 4:00,"0"
05-07-2019 4:15,"0"
05-07-2019 4:30,"0"
05-07-2019 4:45,"0"
05-07-2019 5:00,"0"
05-07-2019 5:15,"0"
05-07-2019 5:30,"45.3333"
05-07-2019 5:45,"33.3333"
05-07-2019 6:00,"89"
05-07-2019 6:15,"127"
05-07-2019 6:30,"216.6667"
05-07-2019 6:45,"278"
05-07-2019 7:00,"288.3333"
05-07-2019 7:15,"355.3333"
05-07-2019 7:30,"475"
05-07-2019 7:45,"540.6667"
05-07-2019 8:00,"753.3333"
05-07-2019 8:15,"844.3333"
05-07-2019 8:30,"922.3333"
05-07-2019 8:45,"848.6667"
05-07-2019 9:00,"940.6667"
05-07-2019 9:15,"1015.3333"
05-07-2019 9:30,"1132.6666"
05-07-2019 9:45,"1184.3334"
05-07-2019 10:00,"1510.3334"
05-07-2019 10:15,"1509.6666"
05-07-2019 10:30,"1850"
05-07-2019 10:45,"2443"
05-07-2019 11:00,"2849"
05-07-2019 11:15,"2448"
05-07-2019 11:30,"3423.3333"
05-07-2019 11:45,"3952.3333"
05-07-2019 12:00,"4219.6665"
05-07-2019 12:15,"4571.3335"
05-07-2019 12:30,"4850"
05-07-2019 12:45,"4737.3335"
05-07-2019 13:00,"4806.3335"
05-07-2019 13:15,"4892.3335"
05-07-2019 13:30,"5080.6665"
05-07-2019 13:45,"5257"
05-07-2019 14:00,"5352.3335"
05-07-2019 14:15,"5428"
05-07-2019 14:30,"5497.6665"
05-07-2019 14:45,"5641.6665"
05-07-2019 15:00,"5782.3335"
05-07-2019 15:15,"5649.3335"
05-07-2019 15:30,"5612.3335"
05-07-2019 15:45,"5368"
05-07-2019 16:00,"5316.6665"
05-07-2019 16:15,"4014.3333"
05-07-2019 16:30,"4937"
05-07-2019 16:45,"4225"
05-07-2019 17:00,"4494.6665"
05-07-2019 17:15,"4935.6665"
05-07-2019 17:30,"4745.3335"
05-07-2019 17:45,"4555.3335"
05-07-2019 18:00,"4314.3335"
05-07-2019 18:15,"4083.3333"
05-07-2019 18:30,"3722"
05-07-2019 18:45,"3422"
05-07-2019 19:00,"3190.6667"
05-07-2019 19:15,"2906.6667"
05-07-2019 19:30,"2622.3333"
05-07-2019 19:45,"2265.3333"
05-07-2019 20:00,"1869.3334"
05-07-2019 20:15,"1471.6666"
05-07-2019 20:30,"1163.3334"
05-07-2019 20:45,"676"
05-07-2019 21:00,"270"
05-07-2019 21:15,"90.3333"
05-07-2019 21:30,"75.3333"
05-07-2019 21:45,"18"
05-07-2019 22:00,"0"
05-07-2019 22:15,"0"
05-07-2019 22:30,"0"
05-07-2019 22:45,"0"
05-07-2019 23:00,"0"
05-07-2019 23:15,"0"
05-07-2019 23:30,"0"
05-07-2019 23:45,"0"
