Time,PV Productie (W)
23-10-2019 0:00,"0"
23-10-2019 0:15,"0"
23-10-2019 0:30,"0"
23-10-2019 0:45,"0"
23-10-2019 1:00,"0"
23-10-2019 1:15,"0"
23-10-2019 1:30,"0"
23-10-2019 1:45,"0"
23-10-2019 2:00,"0"
23-10-2019 2:15,"0"
23-10-2019 2:30,"0"
23-10-2019 2:45,"0"
23-10-2019 3:00,"0"
23-10-2019 3:15,"0"
23-10-2019 3:30,"0"
23-10-2019 3:45,"0"
23-10-2019 4:00,"0"
23-10-2019 4:15,"0"
23-10-2019 4:30,"0"
23-10-2019 4:45,"0"
23-10-2019 5:00,"0"
23-10-2019 5:15,"0"
23-10-2019 5:30,"0"
23-10-2019 5:45,"0"
23-10-2019 6:00,"0"
23-10-2019 6:15,"0"
23-10-2019 6:30,"0"
23-10-2019 6:45,"0"
23-10-2019 7:00,"0"
23-10-2019 7:15,"0"
23-10-2019 7:30,"0"
23-10-2019 7:45,"0"
23-10-2019 8:00,"0"
23-10-2019 8:15,"0"
23-10-2019 8:30,"33.3333"
23-10-2019 8:45,"73.3333"
23-10-2019 9:00,"111"
23-10-2019 9:15,"146"
23-10-2019 9:30,"205.6667"
23-10-2019 9:45,"277.3333"
23-10-2019 10:00,"415"
23-10-2019 10:15,"599.3333"
23-10-2019 10:30,"624.3333"
23-10-2019 10:45,"623"
23-10-2019 11:00,"591.6667"
23-10-2019 11:15,"1967.6666"
23-10-2019 11:30,"1511.6666"
23-10-2019 11:45,"1169.5"
23-10-2019 12:00,"1393.6666"
23-10-2019 12:15,"2158.6667"
23-10-2019 12:30,"1034.3334"
23-10-2019 12:45,"1568"
23-10-2019 13:00,"1603"
23-10-2019 13:15,"1540"
23-10-2019 13:30,"1429"
23-10-2019 13:45,"904"
23-10-2019 14:00,"2182"
23-10-2019 14:15,"1431.3334"
23-10-2019 14:30,"1503.3334"
23-10-2019 14:45,"1321.3334"
23-10-2019 15:00,"3934.6667"
23-10-2019 15:15,"2392.3333"
23-10-2019 15:30,"738.6667"
23-10-2019 15:45,"1374.3334"
23-10-2019 16:00,"1794.3334"
23-10-2019 16:15,"3683.6667"
23-10-2019 16:30,"2576"
23-10-2019 16:45,"2022.6666"
23-10-2019 17:00,"2061.6667"
23-10-2019 17:15,"1333.6666"
23-10-2019 17:30,"512.6667"
23-10-2019 17:45,"76.3333"
23-10-2019 18:00,"58"
23-10-2019 18:15,"25.3333"
23-10-2019 18:30,"0"
23-10-2019 18:45,"0"
23-10-2019 19:00,"0"
23-10-2019 19:15,"0"
23-10-2019 19:30,"0"
23-10-2019 19:45,"0"
23-10-2019 20:00,"0"
23-10-2019 20:15,"0"
23-10-2019 20:30,"0"
23-10-2019 20:45,"0"
23-10-2019 21:00,"0"
23-10-2019 21:15,"0"
23-10-2019 21:30,"0"
23-10-2019 21:45,"0"
23-10-2019 22:00,"0"
23-10-2019 22:15,"0"
23-10-2019 22:30,"0"
23-10-2019 22:45,"0"
23-10-2019 23:00,"0"
23-10-2019 23:15,"0"
23-10-2019 23:30,"0"
23-10-2019 23:45,"0"
