Time,PV Productie (W)
22-09-2019 0:00,"0"
22-09-2019 0:15,"0"
22-09-2019 0:30,"0"
22-09-2019 0:45,"0"
22-09-2019 1:00,"0"
22-09-2019 1:15,"0"
22-09-2019 1:30,"0"
22-09-2019 1:45,"0"
22-09-2019 2:00,"0"
22-09-2019 2:15,"0"
22-09-2019 2:30,"0"
22-09-2019 2:45,"0"
22-09-2019 3:00,"0"
22-09-2019 3:15,"0"
22-09-2019 3:30,"0"
22-09-2019 3:45,"0"
22-09-2019 4:00,"0"
22-09-2019 4:15,"0"
22-09-2019 4:30,"0"
22-09-2019 4:45,"0"
22-09-2019 5:00,"0"
22-09-2019 5:15,"0"
22-09-2019 5:30,"0"
22-09-2019 5:45,"0"
22-09-2019 6:00,"0"
22-09-2019 6:15,"0"
22-09-2019 6:30,"0"
22-09-2019 6:45,"0"
22-09-2019 7:00,"0"
22-09-2019 7:15,"0"
22-09-2019 7:30,"36"
22-09-2019 7:45,"81.3333"
22-09-2019 8:00,"120.6667"
22-09-2019 8:15,"195"
22-09-2019 8:30,"260.3333"
22-09-2019 8:45,"301.3333"
22-09-2019 9:00,"326"
22-09-2019 9:15,"403.3333"
22-09-2019 9:30,"517.3333"
22-09-2019 9:45,"756"
22-09-2019 10:00,"879.6667"
22-09-2019 10:15,"1209"
22-09-2019 10:30,"1469.6666"
22-09-2019 10:45,"2010"
22-09-2019 11:00,"2324.6667"
22-09-2019 11:15,"2696.6667"
22-09-2019 11:30,"2902"
22-09-2019 11:45,"2850"
22-09-2019 12:00,"3637"
22-09-2019 12:15,"3870.6667"
22-09-2019 12:30,"3576"
22-09-2019 12:45,"3830"
22-09-2019 13:00,"4377"
22-09-2019 13:15,"4480"
22-09-2019 13:30,"4791.3335"
22-09-2019 13:45,"4855"
22-09-2019 14:00,"4968.3335"
22-09-2019 14:15,"4480.3335"
22-09-2019 14:30,"4831.6665"
22-09-2019 14:45,"5106.6665"
22-09-2019 15:00,"4337.6665"
22-09-2019 15:15,"5470.6665"
22-09-2019 15:30,"1991.3334"
22-09-2019 15:45,"4726.6665"
22-09-2019 16:00,"4636.6665"
22-09-2019 16:15,"4524.3335"
22-09-2019 16:30,"2894.6667"
22-09-2019 16:45,"1332"
22-09-2019 17:00,"876.6667"
22-09-2019 17:15,"938"
22-09-2019 17:30,"1108"
22-09-2019 17:45,"1899"
22-09-2019 18:00,"2288.6667"
22-09-2019 18:15,"1143.3334"
22-09-2019 18:30,"371.3333"
22-09-2019 18:45,"76.6667"
22-09-2019 19:00,"24"
22-09-2019 19:15,"0"
22-09-2019 19:30,"0"
22-09-2019 19:45,"0"
22-09-2019 20:00,"0"
22-09-2019 20:15,"0"
22-09-2019 20:30,"0"
22-09-2019 20:45,"0"
22-09-2019 21:00,"0"
22-09-2019 21:15,"0"
22-09-2019 21:30,"0"
22-09-2019 21:45,"0"
22-09-2019 22:00,"0"
22-09-2019 22:15,"0"
22-09-2019 22:30,"0"
22-09-2019 22:45,"0"
22-09-2019 23:00,"0"
22-09-2019 23:15,"0"
22-09-2019 23:30,"0"
22-09-2019 23:45,"0"
