Time,PV Productie (W)
10-04-2019 0:00,"0"
10-04-2019 0:15,"0"
10-04-2019 0:30,"0"
10-04-2019 0:45,"0"
10-04-2019 1:00,"0"
10-04-2019 1:15,"0"
10-04-2019 1:30,"0"
10-04-2019 1:45,"0"
10-04-2019 2:00,"0"
10-04-2019 2:15,"0"
10-04-2019 2:30,"0"
10-04-2019 2:45,"0"
10-04-2019 3:00,"0"
10-04-2019 3:15,"0"
10-04-2019 3:30,"0"
10-04-2019 3:45,"0"
10-04-2019 4:00,"0"
10-04-2019 4:15,"0"
10-04-2019 4:30,"0"
10-04-2019 4:45,"0"
10-04-2019 5:00,"0"
10-04-2019 5:15,"0"
10-04-2019 5:30,"0"
10-04-2019 5:45,"0"
10-04-2019 6:00,"0"
10-04-2019 6:15,"0"
10-04-2019 6:30,"0"
10-04-2019 6:45,"0"
10-04-2019 7:00,"34"
10-04-2019 7:15,"80.6667"
10-04-2019 7:30,"117.3333"
10-04-2019 7:45,"168"
10-04-2019 8:00,"207"
10-04-2019 8:15,"250.3333"
10-04-2019 8:30,"278.3333"
10-04-2019 8:45,"296.6667"
10-04-2019 9:00,"318.3333"
10-04-2019 9:15,"330"
10-04-2019 9:30,"431.6667"
10-04-2019 9:45,"637"
10-04-2019 10:00,"1014"
10-04-2019 10:15,"1437"
10-04-2019 10:30,"1867.6666"
10-04-2019 10:45,"2350"
10-04-2019 11:00,"2793.3333"
10-04-2019 11:15,"3177.6667"
10-04-2019 11:30,"3586"
10-04-2019 11:45,"3925.3333"
10-04-2019 12:00,"4263.3335"
10-04-2019 12:15,"4540"
10-04-2019 12:30,"4793"
10-04-2019 12:45,"5035.3335"
10-04-2019 13:00,"5278.6665"
10-04-2019 13:15,"5427.3335"
10-04-2019 13:30,"5567"
10-04-2019 13:45,"5713"
10-04-2019 14:00,"5828.6665"
10-04-2019 14:15,"5924.6665"
10-04-2019 14:30,"5991"
10-04-2019 14:45,"6053"
10-04-2019 15:00,"6083"
10-04-2019 15:15,"6057"
10-04-2019 15:30,"6007.3335"
10-04-2019 15:45,"5966"
10-04-2019 16:00,"5944.3335"
10-04-2019 16:15,"5803.6665"
10-04-2019 16:30,"5668.3335"
10-04-2019 16:45,"5487"
10-04-2019 17:00,"5331.6665"
10-04-2019 17:15,"5084"
10-04-2019 17:30,"4746.6665"
10-04-2019 17:45,"4488"
10-04-2019 18:00,"4149"
10-04-2019 18:15,"3807"
10-04-2019 18:30,"3426"
10-04-2019 18:45,"2988.3333"
10-04-2019 19:00,"2523.3333"
10-04-2019 19:15,"1986"
10-04-2019 19:30,"1252"
10-04-2019 19:45,"215.3333"
10-04-2019 20:00,"80.6667"
10-04-2019 20:15,"54"
10-04-2019 20:30,"0"
10-04-2019 20:45,"0"
10-04-2019 21:00,"0"
10-04-2019 21:15,"0"
10-04-2019 21:30,"0"
10-04-2019 21:45,"0"
10-04-2019 22:00,"0"
10-04-2019 22:15,"0"
10-04-2019 22:30,"0"
10-04-2019 22:45,"0"
10-04-2019 23:00,"0"
10-04-2019 23:15,"0"
10-04-2019 23:30,"0"
10-04-2019 23:45,"0"
