Time,PV Productie (W)
16-03-2019 0:00,"0"
16-03-2019 0:15,"0"
16-03-2019 0:30,"0"
16-03-2019 0:45,"0"
16-03-2019 1:00,"0"
16-03-2019 1:15,"0"
16-03-2019 1:30,"0"
16-03-2019 1:45,"0"
16-03-2019 2:00,"0"
16-03-2019 2:15,"0"
16-03-2019 2:30,"0"
16-03-2019 2:45,"0"
16-03-2019 3:00,"0"
16-03-2019 3:15,"0"
16-03-2019 3:30,"0"
16-03-2019 3:45,"0"
16-03-2019 4:00,"0"
16-03-2019 4:15,"0"
16-03-2019 4:30,"0"
16-03-2019 4:45,"0"
16-03-2019 5:00,"0"
16-03-2019 5:15,"0"
16-03-2019 5:30,"0"
16-03-2019 5:45,"0"
16-03-2019 6:00,"0"
16-03-2019 6:15,"0"
16-03-2019 6:30,"0"
16-03-2019 6:45,"0"
16-03-2019 7:00,"0"
16-03-2019 7:15,"0"
16-03-2019 7:30,"0"
16-03-2019 7:45,"13.3333"
16-03-2019 8:00,"76.3333"
16-03-2019 8:15,"161.3333"
16-03-2019 8:30,"227.3333"
16-03-2019 8:45,"217.3333"
16-03-2019 9:00,"225.3333"
16-03-2019 9:15,"244.3333"
16-03-2019 9:30,"331"
16-03-2019 9:45,"399.6667"
16-03-2019 10:00,"392.3333"
16-03-2019 10:15,"340.3333"
16-03-2019 10:30,"295.3333"
16-03-2019 10:45,"286"
16-03-2019 11:00,"520.3333"
16-03-2019 11:15,"576"
16-03-2019 11:30,"739.3333"
16-03-2019 11:45,"954.3333"
16-03-2019 12:00,"1095.6666"
16-03-2019 12:15,"1096.6666"
16-03-2019 12:30,"1146"
16-03-2019 12:45,"1254.6666"
16-03-2019 13:00,"1584.6666"
16-03-2019 13:15,"1111.3334"
16-03-2019 13:30,"852"
16-03-2019 13:45,"1073.3334"
16-03-2019 14:00,"1437.6666"
16-03-2019 14:15,"681.6667"
16-03-2019 14:30,"574.3333"
16-03-2019 14:45,"418.3333"
16-03-2019 15:00,"398"
16-03-2019 15:15,"562.3333"
16-03-2019 15:30,"563"
16-03-2019 15:45,"510"
16-03-2019 16:00,"349.3333"
16-03-2019 16:15,"395.3333"
16-03-2019 16:30,"466.3333"
16-03-2019 16:45,"341.3333"
16-03-2019 17:00,"257"
16-03-2019 17:15,"293.3333"
16-03-2019 17:30,"157.6667"
16-03-2019 17:45,"116.3333"
16-03-2019 18:00,"25"
16-03-2019 18:15,"0"
16-03-2019 18:30,"0"
16-03-2019 18:45,"0"
16-03-2019 19:00,"0"
16-03-2019 19:15,"0"
16-03-2019 19:30,"0"
16-03-2019 19:45,"0"
16-03-2019 20:00,"0"
16-03-2019 20:15,"0"
16-03-2019 20:30,"0"
16-03-2019 20:45,"0"
16-03-2019 21:00,"0"
16-03-2019 21:15,"0"
16-03-2019 21:30,"0"
16-03-2019 21:45,"0"
16-03-2019 22:00,"0"
16-03-2019 22:15,"0"
16-03-2019 22:30,"0"
16-03-2019 22:45,"0"
16-03-2019 23:00,"0"
16-03-2019 23:15,"0"
16-03-2019 23:30,"0"
16-03-2019 23:45,"0"
