Time,PV Productie (W)
28-05-2019 0:00,"0"
28-05-2019 0:15,"0"
28-05-2019 0:30,"0"
28-05-2019 0:45,"0"
28-05-2019 1:00,"0"
28-05-2019 1:15,"0"
28-05-2019 1:30,"0"
28-05-2019 1:45,"0"
28-05-2019 2:00,"0"
28-05-2019 2:15,"0"
28-05-2019 2:30,"0"
28-05-2019 2:45,"0"
28-05-2019 3:00,"0"
28-05-2019 3:15,"0"
28-05-2019 3:30,"0"
28-05-2019 3:45,"0"
28-05-2019 4:00,"0"
28-05-2019 4:15,"0"
28-05-2019 4:30,"0"
28-05-2019 4:45,"0"
28-05-2019 5:00,"0"
28-05-2019 5:15,"0"
28-05-2019 5:30,"0"
28-05-2019 5:45,"14"
28-05-2019 6:00,"42.6667"
28-05-2019 6:15,"37.3333"
28-05-2019 6:30,"85"
28-05-2019 6:45,"123"
28-05-2019 7:00,"91.6667"
28-05-2019 7:15,"70.6667"
28-05-2019 7:30,"78"
28-05-2019 7:45,"94.3333"
28-05-2019 8:00,"20"
28-05-2019 8:15,"94.6667"
28-05-2019 8:30,"183"
28-05-2019 8:45,"350.6667"
28-05-2019 9:00,"434"
28-05-2019 9:15,"437"
28-05-2019 9:30,"447.3333"
28-05-2019 9:45,"402"
28-05-2019 10:00,"221.6667"
28-05-2019 10:15,"494"
28-05-2019 10:30,"878.6667"
28-05-2019 10:45,"1512.6666"
28-05-2019 11:00,"1894"
28-05-2019 11:15,"1312.3334"
28-05-2019 11:30,"1134"
28-05-2019 11:45,"1317.6666"
28-05-2019 12:00,"1636"
28-05-2019 12:15,"1422.6666"
28-05-2019 12:30,"1492.3334"
28-05-2019 12:45,"1793.3334"
28-05-2019 13:00,"1283.3334"
28-05-2019 13:15,"2563.6667"
28-05-2019 13:30,"3205"
28-05-2019 13:45,"3863.3333"
28-05-2019 14:00,"4152"
28-05-2019 14:15,"3791"
28-05-2019 14:30,"4107.3335"
28-05-2019 14:45,"2768.3333"
28-05-2019 15:00,"2639.3333"
28-05-2019 15:15,"3691"
28-05-2019 15:30,"1619.6666"
28-05-2019 15:45,"4952.6665"
28-05-2019 16:00,"1204.3334"
28-05-2019 16:15,"1517"
28-05-2019 16:30,"2080.6667"
28-05-2019 16:45,"1917.3334"
28-05-2019 17:00,"1307.3334"
28-05-2019 17:15,"1098"
28-05-2019 17:30,"1375.3334"
28-05-2019 17:45,"1078.6666"
28-05-2019 18:00,"1851"
28-05-2019 18:15,"1332.6666"
28-05-2019 18:30,"2517.3333"
28-05-2019 18:45,"2939"
28-05-2019 19:00,"2654"
28-05-2019 19:15,"3064"
28-05-2019 19:30,"2624.3333"
28-05-2019 19:45,"1664.6666"
28-05-2019 20:00,"745.3333"
28-05-2019 20:15,"414.6667"
28-05-2019 20:30,"775"
28-05-2019 20:45,"270.3333"
28-05-2019 21:00,"60.6667"
28-05-2019 21:15,"69.3333"
28-05-2019 21:30,"43.3333"
28-05-2019 21:45,"0"
28-05-2019 22:00,"0"
28-05-2019 22:15,"0"
28-05-2019 22:30,"0"
28-05-2019 22:45,"0"
28-05-2019 23:00,"0"
28-05-2019 23:15,"0"
28-05-2019 23:30,"0"
28-05-2019 23:45,"0"
