Time,PV Productie (W)
19-09-2019 0:00,"0"
19-09-2019 0:15,"0"
19-09-2019 0:30,"0"
19-09-2019 0:45,"0"
19-09-2019 1:00,"0"
19-09-2019 1:15,"0"
19-09-2019 1:30,"0"
19-09-2019 1:45,"0"
19-09-2019 2:00,"0"
19-09-2019 2:15,"0"
19-09-2019 2:30,"0"
19-09-2019 2:45,"0"
19-09-2019 3:00,"0"
19-09-2019 3:15,"0"
19-09-2019 3:30,"0"
19-09-2019 3:45,"0"
19-09-2019 4:00,"0"
19-09-2019 4:15,"0"
19-09-2019 4:30,"0"
19-09-2019 4:45,"0"
19-09-2019 5:00,"0"
19-09-2019 5:15,"0"
19-09-2019 5:30,"0"
19-09-2019 5:45,"0"
19-09-2019 6:00,"0"
19-09-2019 6:15,"0"
19-09-2019 6:30,"0"
19-09-2019 6:45,"0"
19-09-2019 7:00,"0"
19-09-2019 7:15,"0"
19-09-2019 7:30,"20"
19-09-2019 7:45,"110.3333"
19-09-2019 8:00,"190"
19-09-2019 8:15,"267"
19-09-2019 8:30,"460.6667"
19-09-2019 8:45,"468.6667"
19-09-2019 9:00,"343"
19-09-2019 9:15,"532.6667"
19-09-2019 9:30,"609.3333"
19-09-2019 9:45,"685"
19-09-2019 10:00,"598.6667"
19-09-2019 10:15,"823.3333"
19-09-2019 10:30,"891.6667"
19-09-2019 10:45,"1203.6666"
19-09-2019 11:00,"1957.6666"
19-09-2019 11:15,"990.6667"
19-09-2019 11:30,"2413.6667"
19-09-2019 11:45,"2609.3333"
19-09-2019 12:00,"2511.3333"
19-09-2019 12:15,"4375.6665"
19-09-2019 12:30,"4411.3335"
19-09-2019 12:45,"2577.3333"
19-09-2019 13:00,"1643.3334"
19-09-2019 13:15,"1465.6666"
19-09-2019 13:30,"1616"
19-09-2019 13:45,"941.6667"
19-09-2019 14:00,"1882.3334"
19-09-2019 14:15,"958.6667"
19-09-2019 14:30,"1027.3334"
19-09-2019 14:45,"606.3333"
19-09-2019 15:00,"229.6667"
19-09-2019 15:15,"184.6667"
19-09-2019 15:30,"515"
19-09-2019 15:45,"702.3333"
19-09-2019 16:00,"634"
19-09-2019 16:15,"669"
19-09-2019 16:30,"441.3333"
19-09-2019 16:45,"999"
19-09-2019 17:00,"4597.3335"
19-09-2019 17:15,"3009.6667"
19-09-2019 17:30,"657"
19-09-2019 17:45,"2618.6667"
19-09-2019 18:00,"3090.6667"
19-09-2019 18:15,"2528.3333"
19-09-2019 18:30,"2485"
19-09-2019 18:45,"1736.3334"
19-09-2019 19:00,"805.3333"
19-09-2019 19:15,"132.3333"
19-09-2019 19:30,"28.6667"
19-09-2019 19:45,"12.6667"
19-09-2019 20:00,"0"
19-09-2019 20:15,"0"
19-09-2019 20:30,"0"
19-09-2019 20:45,"0"
19-09-2019 21:00,"0"
19-09-2019 21:15,"0"
19-09-2019 21:30,"0"
19-09-2019 21:45,"0"
19-09-2019 22:00,"0"
19-09-2019 22:15,"0"
19-09-2019 22:30,"0"
19-09-2019 22:45,"0"
19-09-2019 23:00,"0"
19-09-2019 23:15,"0"
19-09-2019 23:30,"0"
19-09-2019 23:45,"0"
