Time,PV Productie (W)
22-10-2019 0:00,"0"
22-10-2019 0:15,"0"
22-10-2019 0:30,"0"
22-10-2019 0:45,"0"
22-10-2019 1:00,"0"
22-10-2019 1:15,"0"
22-10-2019 1:30,"0"
22-10-2019 1:45,"0"
22-10-2019 2:00,"0"
22-10-2019 2:15,"0"
22-10-2019 2:30,"0"
22-10-2019 2:45,"0"
22-10-2019 3:00,"0"
22-10-2019 3:15,"0"
22-10-2019 3:30,"0"
22-10-2019 3:45,"0"
22-10-2019 4:00,"0"
22-10-2019 4:15,"0"
22-10-2019 4:30,"0"
22-10-2019 4:45,"0"
22-10-2019 5:00,"0"
22-10-2019 5:15,"0"
22-10-2019 5:30,"0"
22-10-2019 5:45,"0"
22-10-2019 6:00,"0"
22-10-2019 6:15,"0"
22-10-2019 6:30,"0"
22-10-2019 6:45,"0"
22-10-2019 7:00,"0"
22-10-2019 7:15,"0"
22-10-2019 7:30,"0"
22-10-2019 7:45,"0"
22-10-2019 8:00,"0"
22-10-2019 8:15,"0"
22-10-2019 8:30,"50"
22-10-2019 8:45,"201.6667"
22-10-2019 9:00,"325"
22-10-2019 9:15,"202"
22-10-2019 9:30,"166"
22-10-2019 9:45,"226.3333"
22-10-2019 10:00,"309.6667"
22-10-2019 10:15,"483.6667"
22-10-2019 10:30,"909.6667"
22-10-2019 10:45,"1679.6666"
22-10-2019 11:00,"1111"
22-10-2019 11:15,"1390"
22-10-2019 11:30,"1353"
22-10-2019 11:45,"433.6667"
22-10-2019 12:00,"329.6667"
22-10-2019 12:15,"715"
22-10-2019 12:30,"466.3333"
22-10-2019 12:45,"476"
22-10-2019 13:00,"576.6667"
22-10-2019 13:15,"723.6667"
22-10-2019 13:30,"554.6667"
22-10-2019 13:45,"847.3333"
22-10-2019 14:00,"1804.3334"
22-10-2019 14:15,"1445.3334"
22-10-2019 14:30,"3480.6667"
22-10-2019 14:45,"730.6667"
22-10-2019 15:00,"204.3333"
22-10-2019 15:15,"448.3333"
22-10-2019 15:30,"729.6667"
22-10-2019 15:45,"226.3333"
22-10-2019 16:00,"588"
22-10-2019 16:15,"492.6667"
22-10-2019 16:30,"433.6667"
22-10-2019 16:45,"369"
22-10-2019 17:00,"474.3333"
22-10-2019 17:15,"420"
22-10-2019 17:30,"300.3333"
22-10-2019 17:45,"1218.6666"
22-10-2019 18:00,"318"
22-10-2019 18:15,"35.6667"
22-10-2019 18:30,"14.6667"
22-10-2019 18:45,"0"
22-10-2019 19:00,"0"
22-10-2019 19:15,"0"
22-10-2019 19:30,"0"
22-10-2019 19:45,"0"
22-10-2019 20:00,"0"
22-10-2019 20:15,"0"
22-10-2019 20:30,"0"
22-10-2019 20:45,"0"
22-10-2019 21:00,"0"
22-10-2019 21:15,"0"
22-10-2019 21:30,"0"
22-10-2019 21:45,"0"
22-10-2019 22:00,"0"
22-10-2019 22:15,"0"
22-10-2019 22:30,"0"
22-10-2019 22:45,"0"
22-10-2019 23:00,"0"
22-10-2019 23:15,"0"
22-10-2019 23:30,"0"
22-10-2019 23:45,"0"
