Time,PV Productie (W)
02-09-2019 0:00,"0"
02-09-2019 0:15,"0"
02-09-2019 0:30,"0"
02-09-2019 0:45,"0"
02-09-2019 1:00,"0"
02-09-2019 1:15,"0"
02-09-2019 1:30,"0"
02-09-2019 1:45,"0"
02-09-2019 2:00,"0"
02-09-2019 2:15,"0"
02-09-2019 2:30,"0"
02-09-2019 2:45,"0"
02-09-2019 3:00,"0"
02-09-2019 3:15,"0"
02-09-2019 3:30,"0"
02-09-2019 3:45,"0"
02-09-2019 4:00,"0"
02-09-2019 4:15,"0"
02-09-2019 4:30,"0"
02-09-2019 4:45,"0"
02-09-2019 5:00,"0"
02-09-2019 5:15,"0"
02-09-2019 5:30,"0"
02-09-2019 5:45,"0"
02-09-2019 6:00,"0"
02-09-2019 6:15,"0"
02-09-2019 6:30,"0"
02-09-2019 6:45,"0"
02-09-2019 7:00,"22"
02-09-2019 7:15,"136.3333"
02-09-2019 7:30,"170.6667"
02-09-2019 7:45,"242"
02-09-2019 8:00,"263"
02-09-2019 8:15,"375.6667"
02-09-2019 8:30,"312.6667"
02-09-2019 8:45,"245.3333"
02-09-2019 9:00,"350.6667"
02-09-2019 9:15,"380.6667"
02-09-2019 9:30,"497"
02-09-2019 9:45,"824.3333"
02-09-2019 10:00,"1224.6666"
02-09-2019 10:15,"1041.6666"
02-09-2019 10:30,"1630.6666"
02-09-2019 10:45,"2332.3333"
02-09-2019 11:00,"2596.6667"
02-09-2019 11:15,"2807.6667"
02-09-2019 11:30,"2886.6667"
02-09-2019 11:45,"1135"
02-09-2019 12:00,"1835.3334"
02-09-2019 12:15,"617.3333"
02-09-2019 12:30,"3098.3333"
02-09-2019 12:45,"5454.3335"
02-09-2019 13:00,"5199.6665"
02-09-2019 13:15,"5201.3335"
02-09-2019 13:30,"4188.3335"
02-09-2019 13:45,"5466.3335"
02-09-2019 14:00,"5635.6665"
02-09-2019 14:15,"5656.3335"
02-09-2019 14:30,"5827.6665"
02-09-2019 14:45,"5766.3335"
02-09-2019 15:00,"5787.3335"
02-09-2019 15:15,"5733.3335"
02-09-2019 15:30,"5634.6665"
02-09-2019 15:45,"5576.3335"
02-09-2019 16:00,"5555"
02-09-2019 16:15,"5422.6665"
02-09-2019 16:30,"5339.3335"
02-09-2019 16:45,"4756"
02-09-2019 17:00,"3619"
02-09-2019 17:15,"4751"
02-09-2019 17:30,"4488.3335"
02-09-2019 17:45,"4221.3335"
02-09-2019 18:00,"3959.6667"
02-09-2019 18:15,"3062.6667"
02-09-2019 18:30,"2484.3333"
02-09-2019 18:45,"841.3333"
02-09-2019 19:00,"1182.3334"
02-09-2019 19:15,"293.3333"
02-09-2019 19:30,"84.3333"
02-09-2019 19:45,"59.3333"
02-09-2019 20:00,"39.6667"
02-09-2019 20:15,"0"
02-09-2019 20:30,"0"
02-09-2019 20:45,"0"
02-09-2019 21:00,"0"
02-09-2019 21:15,"0"
02-09-2019 21:30,"0"
02-09-2019 21:45,"0"
02-09-2019 22:00,"0"
02-09-2019 22:15,"0"
02-09-2019 22:30,"0"
02-09-2019 22:45,"0"
02-09-2019 23:00,"0"
02-09-2019 23:15,"0"
02-09-2019 23:30,"0"
02-09-2019 23:45,"0"
