Time,PV Productie (W)
16-02-2019 0:00,"0"
16-02-2019 0:15,"0"
16-02-2019 0:30,"0"
16-02-2019 0:45,"0"
16-02-2019 1:00,"0"
16-02-2019 1:15,"0"
16-02-2019 1:30,"0"
16-02-2019 1:45,"0"
16-02-2019 2:00,"0"
16-02-2019 2:15,"0"
16-02-2019 2:30,"0"
16-02-2019 2:45,"0"
16-02-2019 3:00,"0"
16-02-2019 3:15,"0"
16-02-2019 3:30,"0"
16-02-2019 3:45,"0"
16-02-2019 4:00,"0"
16-02-2019 4:15,"0"
16-02-2019 4:30,"0"
16-02-2019 4:45,"0"
16-02-2019 5:00,"0"
16-02-2019 5:15,"0"
16-02-2019 5:30,"0"
16-02-2019 5:45,"0"
16-02-2019 6:00,"0"
16-02-2019 6:15,"0"
16-02-2019 6:30,"0"
16-02-2019 6:45,"0"
16-02-2019 7:00,"0"
16-02-2019 7:15,"0"
16-02-2019 7:30,"0"
16-02-2019 7:45,"0"
16-02-2019 8:00,"65.3333"
16-02-2019 8:15,"100"
16-02-2019 8:30,"107.6667"
16-02-2019 8:45,"213.6667"
16-02-2019 9:00,"316.6667"
16-02-2019 9:15,"503.6667"
16-02-2019 9:30,"768"
16-02-2019 9:45,"1062.3334"
16-02-2019 10:00,"1404.6666"
16-02-2019 10:15,"1647.6666"
16-02-2019 10:30,"1860"
16-02-2019 10:45,"1934.6666"
16-02-2019 11:00,"2656.6667"
16-02-2019 11:15,"2946"
16-02-2019 11:30,"2751.5"
16-02-2019 11:45,"2908"
16-02-2019 12:00,"3312.6667"
16-02-2019 12:15,"3856.6667"
16-02-2019 12:30,"3656.3333"
16-02-2019 12:45,"3881.3333"
16-02-2019 13:00,"3642.3333"
16-02-2019 13:15,"3563"
16-02-2019 13:30,"4200.3335"
16-02-2019 13:45,"4086"
16-02-2019 14:00,"3967.6667"
16-02-2019 14:15,"4339.3335"
16-02-2019 14:30,"4095.6667"
16-02-2019 14:45,"3660.6667"
16-02-2019 15:00,"3855"
16-02-2019 15:15,"3321"
16-02-2019 15:30,"3974.3333"
16-02-2019 15:45,"3457"
16-02-2019 16:00,"2527"
16-02-2019 16:15,"2104.3333"
16-02-2019 16:30,"1877.6666"
16-02-2019 16:45,"1386.3334"
16-02-2019 17:00,"886"
16-02-2019 17:15,"331.6667"
16-02-2019 17:30,"139.3333"
16-02-2019 17:45,"47.6667"
16-02-2019 18:00,"0"
16-02-2019 18:15,"0"
16-02-2019 18:30,"0"
16-02-2019 18:45,"0"
16-02-2019 19:00,"0"
16-02-2019 19:15,"0"
16-02-2019 19:30,"0"
16-02-2019 19:45,"0"
16-02-2019 20:00,"0"
16-02-2019 20:15,"0"
16-02-2019 20:30,"0"
16-02-2019 20:45,"0"
16-02-2019 21:00,"0"
16-02-2019 21:15,"0"
16-02-2019 21:30,"0"
16-02-2019 21:45,"0"
16-02-2019 22:00,"0"
16-02-2019 22:15,"0"
16-02-2019 22:30,"0"
16-02-2019 22:45,"0"
16-02-2019 23:00,"0"
16-02-2019 23:15,"0"
16-02-2019 23:30,"0"
16-02-2019 23:45,"0"
