Time,PV Productie (W)
13-06-2019 0:00,"0"
13-06-2019 0:15,"0"
13-06-2019 0:30,"0"
13-06-2019 0:45,"0"
13-06-2019 1:00,"0"
13-06-2019 1:15,"0"
13-06-2019 1:30,"0"
13-06-2019 1:45,"0"
13-06-2019 2:00,"0"
13-06-2019 2:15,"0"
13-06-2019 2:30,"0"
13-06-2019 2:45,"0"
13-06-2019 3:00,"0"
13-06-2019 3:15,"0"
13-06-2019 3:30,"0"
13-06-2019 3:45,"0"
13-06-2019 4:00,"0"
13-06-2019 4:15,"0"
13-06-2019 4:30,"0"
13-06-2019 4:45,"0"
13-06-2019 5:00,"0"
13-06-2019 5:15,"0"
13-06-2019 5:30,"25.3333"
13-06-2019 5:45,"0"
13-06-2019 6:00,"43.3333"
13-06-2019 6:15,"117.6667"
13-06-2019 6:30,"227.3333"
13-06-2019 6:45,"280.6667"
13-06-2019 7:00,"256.3333"
13-06-2019 7:15,"332.6667"
13-06-2019 7:30,"595"
13-06-2019 7:45,"657"
13-06-2019 8:00,"929.3333"
13-06-2019 8:15,"788.6667"
13-06-2019 8:30,"869.6667"
13-06-2019 8:45,"735.3333"
13-06-2019 9:00,"307.6667"
13-06-2019 9:15,"488.3333"
13-06-2019 9:30,"1106.6666"
13-06-2019 9:45,"1199.3334"
13-06-2019 10:00,"1166"
13-06-2019 10:15,"1761.3334"
13-06-2019 10:30,"1512.3334"
13-06-2019 10:45,"2119"
13-06-2019 11:00,"2500.6667"
13-06-2019 11:15,"2532"
13-06-2019 11:30,"1236.3334"
13-06-2019 11:45,"1488.6666"
13-06-2019 12:00,"2454.3333"
13-06-2019 12:15,"3656.3333"
13-06-2019 12:30,"1380.6666"
13-06-2019 12:45,"1178.6666"
13-06-2019 13:00,"1411.6666"
13-06-2019 13:15,"1727.6666"
13-06-2019 13:30,"2657.3333"
13-06-2019 13:45,"1249.6666"
13-06-2019 14:00,"1826.3334"
13-06-2019 14:15,"2426.6667"
13-06-2019 14:30,"2239.3333"
13-06-2019 14:45,"687.3333"
13-06-2019 15:00,"759.6667"
13-06-2019 15:15,"235.3333"
13-06-2019 15:30,"1803"
13-06-2019 15:45,"1397.3334"
13-06-2019 16:00,"1044"
13-06-2019 16:15,"2645.6667"
13-06-2019 16:30,"2699.3333"
13-06-2019 16:45,"5133.6665"
13-06-2019 17:00,"3215"
13-06-2019 17:15,"537.3333"
13-06-2019 17:30,"600.6667"
13-06-2019 17:45,"1086.6666"
13-06-2019 18:00,"3420.6667"
13-06-2019 18:15,"1322"
13-06-2019 18:30,"523.6667"
13-06-2019 18:45,"383"
13-06-2019 19:00,"50"
13-06-2019 19:15,"166"
13-06-2019 19:30,"414"
13-06-2019 19:45,"551.6667"
13-06-2019 20:00,"406"
13-06-2019 20:15,"221"
13-06-2019 20:30,"159"
13-06-2019 20:45,"265.6667"
13-06-2019 21:00,"94.6667"
13-06-2019 21:15,"37.3333"
13-06-2019 21:30,"100"
13-06-2019 21:45,"36.6667"
13-06-2019 22:00,"0"
13-06-2019 22:15,"0"
13-06-2019 22:30,"0"
13-06-2019 22:45,"0"
13-06-2019 23:00,"0"
13-06-2019 23:15,"0"
13-06-2019 23:30,"0"
13-06-2019 23:45,"0"
