Time,PV Productie (W)
05-05-2019 0:00,"0"
05-05-2019 0:15,"0"
05-05-2019 0:30,"0"
05-05-2019 0:45,"0"
05-05-2019 1:00,"0"
05-05-2019 1:15,"0"
05-05-2019 1:30,"0"
05-05-2019 1:45,"0"
05-05-2019 2:00,"0"
05-05-2019 2:15,"0"
05-05-2019 2:30,"0"
05-05-2019 2:45,"0"
05-05-2019 3:00,"0"
05-05-2019 3:15,"0"
05-05-2019 3:30,"0"
05-05-2019 3:45,"0"
05-05-2019 4:00,"0"
05-05-2019 4:15,"0"
05-05-2019 4:30,"0"
05-05-2019 4:45,"0"
05-05-2019 5:00,"0"
05-05-2019 5:15,"0"
05-05-2019 5:30,"0"
05-05-2019 5:45,"0"
05-05-2019 6:00,"0"
05-05-2019 6:15,"45.3333"
05-05-2019 6:30,"107.6667"
05-05-2019 6:45,"136.3333"
05-05-2019 7:00,"412.6667"
05-05-2019 7:15,"201.6667"
05-05-2019 7:30,"236"
05-05-2019 7:45,"54.6667"
05-05-2019 8:00,"446.3333"
05-05-2019 8:15,"720.3333"
05-05-2019 8:30,"618.6667"
05-05-2019 8:45,"518.3333"
05-05-2019 9:00,"534.3333"
05-05-2019 9:15,"967.6667"
05-05-2019 9:30,"1545"
05-05-2019 9:45,"1717.3334"
05-05-2019 10:00,"1214.3334"
05-05-2019 10:15,"1106.3334"
05-05-2019 10:30,"1202.3334"
05-05-2019 10:45,"1226.6666"
05-05-2019 11:00,"1329"
05-05-2019 11:15,"2311.6667"
05-05-2019 11:30,"3317"
05-05-2019 11:45,"2814.3333"
05-05-2019 12:00,"3819.6667"
05-05-2019 12:15,"1011.3333"
05-05-2019 12:30,"4129.6665"
05-05-2019 12:45,"3530.3333"
05-05-2019 13:00,"5408.3335"
05-05-2019 13:15,"3829"
05-05-2019 13:30,"5939.3335"
05-05-2019 13:45,"6330.6665"
05-05-2019 14:00,"3055.3333"
05-05-2019 14:15,"1389.3334"
05-05-2019 14:30,"1275.6666"
05-05-2019 14:45,"5460"
05-05-2019 15:00,"5175.6665"
05-05-2019 15:15,"5370"
05-05-2019 15:30,"3935.6667"
05-05-2019 15:45,"3610"
05-05-2019 16:00,"1906.6666"
05-05-2019 16:15,"4876.3335"
05-05-2019 16:30,"2337.3333"
05-05-2019 16:45,"3367.6667"
05-05-2019 17:00,"3746.6667"
05-05-2019 17:15,"5238.3335"
05-05-2019 17:30,"4238"
05-05-2019 17:45,"3961.3333"
05-05-2019 18:00,"2636"
05-05-2019 18:15,"1142"
05-05-2019 18:30,"844.3333"
05-05-2019 18:45,"752.6667"
05-05-2019 19:00,"1197"
05-05-2019 19:15,"2264.3333"
05-05-2019 19:30,"1231.6666"
05-05-2019 19:45,"1334"
05-05-2019 20:00,"173.6667"
05-05-2019 20:15,"160.6667"
05-05-2019 20:30,"53.6667"
05-05-2019 20:45,"25.3333"
05-05-2019 21:00,"0"
05-05-2019 21:15,"0"
05-05-2019 21:30,"0"
05-05-2019 21:45,"0"
05-05-2019 22:00,"0"
05-05-2019 22:15,"0"
05-05-2019 22:30,"0"
05-05-2019 22:45,"0"
05-05-2019 23:00,"0"
05-05-2019 23:15,"0"
05-05-2019 23:30,"0"
05-05-2019 23:45,"0"
