Time,PV Productie (W)
01-09-2019 0:00,"0"
01-09-2019 0:15,"0"
01-09-2019 0:30,"0"
01-09-2019 0:45,"0"
01-09-2019 1:00,"0"
01-09-2019 1:15,"0"
01-09-2019 1:30,"0"
01-09-2019 1:45,"0"
01-09-2019 2:00,"0"
01-09-2019 2:15,"0"
01-09-2019 2:30,"0"
01-09-2019 2:45,"0"
01-09-2019 3:00,"0"
01-09-2019 3:15,"0"
01-09-2019 3:30,"0"
01-09-2019 3:45,"0"
01-09-2019 4:00,"0"
01-09-2019 4:15,"0"
01-09-2019 4:30,"0"
01-09-2019 4:45,"0"
01-09-2019 5:00,"0"
01-09-2019 5:15,"0"
01-09-2019 5:30,"0"
01-09-2019 5:45,"0"
01-09-2019 6:00,"0"
01-09-2019 6:15,"0"
01-09-2019 6:30,"0"
01-09-2019 6:45,"0"
01-09-2019 7:00,"0"
01-09-2019 7:15,"73.6667"
01-09-2019 7:30,"184.6667"
01-09-2019 7:45,"183.3333"
01-09-2019 8:00,"171.3333"
01-09-2019 8:15,"363.6667"
01-09-2019 8:30,"457"
01-09-2019 8:45,"556.3333"
01-09-2019 9:00,"675"
01-09-2019 9:15,"805.6667"
01-09-2019 9:30,"911.3333"
01-09-2019 9:45,"1003.6667"
01-09-2019 10:00,"1062.6666"
01-09-2019 10:15,"1372.6666"
01-09-2019 10:30,"1089.6666"
01-09-2019 10:45,"1845.3334"
01-09-2019 11:00,"1692"
01-09-2019 11:15,"2093.3333"
01-09-2019 11:30,"1674"
01-09-2019 11:45,"3016.3333"
01-09-2019 12:00,"3473"
01-09-2019 12:15,"2340.3333"
01-09-2019 12:30,"1695.3334"
01-09-2019 12:45,"2338"
01-09-2019 13:00,"2498.3333"
01-09-2019 13:15,"1204"
01-09-2019 13:30,"932.6667"
01-09-2019 13:45,"1118.6666"
01-09-2019 14:00,"1788.6666"
01-09-2019 14:15,"1956"
01-09-2019 14:30,"3339.3333"
01-09-2019 14:45,"1474.6666"
01-09-2019 15:00,"5712"
01-09-2019 15:15,"1325"
01-09-2019 15:30,"5410.6665"
01-09-2019 15:45,"4191.3335"
01-09-2019 16:00,"4728.3335"
01-09-2019 16:15,"4540.6665"
01-09-2019 16:30,"4438"
01-09-2019 16:45,"4452.3335"
01-09-2019 17:00,"5516.6665"
01-09-2019 17:15,"3714.6667"
01-09-2019 17:30,"4840"
01-09-2019 17:45,"4486"
01-09-2019 18:00,"1569.6666"
01-09-2019 18:15,"901.6667"
01-09-2019 18:30,"2456.6667"
01-09-2019 18:45,"2715"
01-09-2019 19:00,"902"
01-09-2019 19:15,"659.6667"
01-09-2019 19:30,"129.6667"
01-09-2019 19:45,"31"
01-09-2019 20:00,"12.6667"
01-09-2019 20:15,"0"
01-09-2019 20:30,"0"
01-09-2019 20:45,"0"
01-09-2019 21:00,"0"
01-09-2019 21:15,"0"
01-09-2019 21:30,"0"
01-09-2019 21:45,"0"
01-09-2019 22:00,"0"
01-09-2019 22:15,"0"
01-09-2019 22:30,"0"
01-09-2019 22:45,"0"
01-09-2019 23:00,"0"
01-09-2019 23:15,"0"
01-09-2019 23:30,"0"
01-09-2019 23:45,"0"
