Time,PV Productie (W)
28-06-2019 0:00,"0"
28-06-2019 0:15,"0"
28-06-2019 0:30,"0"
28-06-2019 0:45,"0"
28-06-2019 1:00,"0"
28-06-2019 1:15,"0"
28-06-2019 1:30,"0"
28-06-2019 1:45,"0"
28-06-2019 2:00,"0"
28-06-2019 2:15,"0"
28-06-2019 2:30,"0"
28-06-2019 2:45,"0"
28-06-2019 3:00,"0"
28-06-2019 3:15,"0"
28-06-2019 3:30,"0"
28-06-2019 3:45,"0"
28-06-2019 4:00,"0"
28-06-2019 4:15,"0"
28-06-2019 4:30,"0"
28-06-2019 4:45,"0"
28-06-2019 5:00,"0"
28-06-2019 5:15,"0"
28-06-2019 5:30,"0"
28-06-2019 5:45,"40.6667"
28-06-2019 6:00,"76"
28-06-2019 6:15,"117.6667"
28-06-2019 6:30,"162.3333"
28-06-2019 6:45,"220"
28-06-2019 7:00,"282"
28-06-2019 7:15,"393.6667"
28-06-2019 7:30,"446.6667"
28-06-2019 7:45,"493.3333"
28-06-2019 8:00,"545.6667"
28-06-2019 8:15,"618"
28-06-2019 8:30,"711.3333"
28-06-2019 8:45,"902.3333"
28-06-2019 9:00,"1055.6666"
28-06-2019 9:15,"1144.6666"
28-06-2019 9:30,"1222.3334"
28-06-2019 9:45,"1409.6666"
28-06-2019 10:00,"1716"
28-06-2019 10:15,"2254.3333"
28-06-2019 10:30,"2128"
28-06-2019 10:45,"2370.3333"
28-06-2019 11:00,"2132.3333"
28-06-2019 11:15,"2840.3333"
28-06-2019 11:30,"3474"
28-06-2019 11:45,"3719.3333"
28-06-2019 12:00,"3966.3333"
28-06-2019 12:15,"4171"
28-06-2019 12:30,"4414"
28-06-2019 12:45,"4539.6665"
28-06-2019 13:00,"4828.3335"
28-06-2019 13:15,"4974.6665"
28-06-2019 13:30,"5106"
28-06-2019 13:45,"5222"
28-06-2019 14:00,"5322.3335"
28-06-2019 14:15,"5411.3335"
28-06-2019 14:30,"5465.6665"
28-06-2019 14:45,"5487"
28-06-2019 15:00,"5510"
28-06-2019 15:15,"5489"
28-06-2019 15:30,"5472"
28-06-2019 15:45,"5434.6665"
28-06-2019 16:00,"5374"
28-06-2019 16:15,"5302.6665"
28-06-2019 16:30,"5228.3335"
28-06-2019 16:45,"5112.6665"
28-06-2019 17:00,"4972"
28-06-2019 17:15,"4849"
28-06-2019 17:30,"4645"
28-06-2019 17:45,"4455"
28-06-2019 18:00,"4260.3335"
28-06-2019 18:15,"4004"
28-06-2019 18:30,"3705.3333"
28-06-2019 18:45,"3435"
28-06-2019 19:00,"3139.6667"
28-06-2019 19:15,"2840.6667"
28-06-2019 19:30,"2540.6667"
28-06-2019 19:45,"2203"
28-06-2019 20:00,"1783.3334"
28-06-2019 20:15,"1403"
28-06-2019 20:30,"1081"
28-06-2019 20:45,"636"
28-06-2019 21:00,"267.3333"
28-06-2019 21:15,"85.3333"
28-06-2019 21:30,"72.6667"
28-06-2019 21:45,"42"
28-06-2019 22:00,"0"
28-06-2019 22:15,"0"
28-06-2019 22:30,"0"
28-06-2019 22:45,"0"
28-06-2019 23:00,"0"
28-06-2019 23:15,"0"
28-06-2019 23:30,"0"
28-06-2019 23:45,"0"
