Time,PV Productie (W)
30-03-2019 0:00,"0"
30-03-2019 0:15,"0"
30-03-2019 0:30,"0"
30-03-2019 0:45,"0"
30-03-2019 1:00,"0"
30-03-2019 1:15,"0"
30-03-2019 1:30,"0"
30-03-2019 1:45,"0"
30-03-2019 2:00,"0"
30-03-2019 2:15,"0"
30-03-2019 2:30,"0"
30-03-2019 2:45,"0"
30-03-2019 3:00,"0"
30-03-2019 3:15,"0"
30-03-2019 3:30,"0"
30-03-2019 3:45,"0"
30-03-2019 4:00,"0"
30-03-2019 4:15,"0"
30-03-2019 4:30,"0"
30-03-2019 4:45,"0"
30-03-2019 5:00,"0"
30-03-2019 5:15,"0"
30-03-2019 5:30,"0"
30-03-2019 5:45,"0"
30-03-2019 6:00,"0"
30-03-2019 6:15,"0"
30-03-2019 6:30,"30"
30-03-2019 6:45,"100.3333"
30-03-2019 7:00,"192"
30-03-2019 7:15,"265"
30-03-2019 7:30,"365.6667"
30-03-2019 7:45,"453.6667"
30-03-2019 8:00,"503.3333"
30-03-2019 8:15,"626.6667"
30-03-2019 8:30,"687"
30-03-2019 8:45,"817.6667"
30-03-2019 9:00,"948.6667"
30-03-2019 9:15,"1365.6666"
30-03-2019 9:30,"1293.3334"
30-03-2019 9:45,"2068"
30-03-2019 10:00,"2398"
30-03-2019 10:15,"2849.6667"
30-03-2019 10:30,"2763"
30-03-2019 10:45,"3355"
30-03-2019 11:00,"2351"
30-03-2019 11:15,"3920"
30-03-2019 11:30,"4221.6665"
30-03-2019 11:45,"3922.6667"
30-03-2019 12:00,"4050"
30-03-2019 12:15,"4237.6665"
30-03-2019 12:30,"4373.3335"
30-03-2019 12:45,"4713"
30-03-2019 13:00,"4837.3335"
30-03-2019 13:15,"4984"
30-03-2019 13:30,"5280.3335"
30-03-2019 13:45,"5150.6665"
30-03-2019 14:00,"3603.6667"
30-03-2019 14:15,"5230.6665"
30-03-2019 14:30,"5135"
30-03-2019 14:45,"5066"
30-03-2019 15:00,"4979.6665"
30-03-2019 15:15,"4849"
30-03-2019 15:30,"4730"
30-03-2019 15:45,"4475.3335"
30-03-2019 16:00,"4281"
30-03-2019 16:15,"4024.3333"
30-03-2019 16:30,"3788.3333"
30-03-2019 16:45,"3420.3333"
30-03-2019 17:00,"3156.6667"
30-03-2019 17:15,"2755.6667"
30-03-2019 17:30,"2302.6667"
30-03-2019 17:45,"1863.6666"
30-03-2019 18:00,"1319"
30-03-2019 18:15,"726.6667"
30-03-2019 18:30,"206"
30-03-2019 18:45,"56.6667"
30-03-2019 19:00,"8.6667"
30-03-2019 19:15,"0"
30-03-2019 19:30,"0"
30-03-2019 19:45,"0"
30-03-2019 20:00,"0"
30-03-2019 20:15,"0"
30-03-2019 20:30,"0"
30-03-2019 20:45,"0"
30-03-2019 21:00,"0"
30-03-2019 21:15,"0"
30-03-2019 21:30,"0"
30-03-2019 21:45,"0"
30-03-2019 22:00,"0"
30-03-2019 22:15,"0"
30-03-2019 22:30,"0"
30-03-2019 22:45,"0"
30-03-2019 23:00,"0"
30-03-2019 23:15,"0"
30-03-2019 23:30,"0"
30-03-2019 23:45,"0"
