Time,PV Productie (W)
16-09-2019 0:00,"0"
16-09-2019 0:15,"0"
16-09-2019 0:30,"0"
16-09-2019 0:45,"0"
16-09-2019 1:00,"0"
16-09-2019 1:15,"0"
16-09-2019 1:30,"0"
16-09-2019 1:45,"0"
16-09-2019 2:00,"0"
16-09-2019 2:15,"0"
16-09-2019 2:30,"0"
16-09-2019 2:45,"0"
16-09-2019 3:00,"0"
16-09-2019 3:15,"0"
16-09-2019 3:30,"0"
16-09-2019 3:45,"0"
16-09-2019 4:00,"0"
16-09-2019 4:15,"0"
16-09-2019 4:30,"0"
16-09-2019 4:45,"0"
16-09-2019 5:00,"0"
16-09-2019 5:15,"0"
16-09-2019 5:30,"0"
16-09-2019 5:45,"0"
16-09-2019 6:00,"0"
16-09-2019 6:15,"0"
16-09-2019 6:30,"0"
16-09-2019 6:45,"0"
16-09-2019 7:00,"0"
16-09-2019 7:15,"0"
16-09-2019 7:30,"0"
16-09-2019 7:45,"0"
16-09-2019 8:00,"13.3333"
16-09-2019 8:15,"55.3333"
16-09-2019 8:30,"84"
16-09-2019 8:45,"97.6667"
16-09-2019 9:00,"67.3333"
16-09-2019 9:15,"88.6667"
16-09-2019 9:30,"178"
16-09-2019 9:45,"242.6667"
16-09-2019 10:00,"199.6667"
16-09-2019 10:15,"218.3333"
16-09-2019 10:30,"376.3333"
16-09-2019 10:45,"590.6667"
16-09-2019 11:00,"735.3333"
16-09-2019 11:15,"766.6667"
16-09-2019 11:30,"687.6667"
16-09-2019 11:45,"799"
16-09-2019 12:00,"873.6667"
16-09-2019 12:15,"815.6667"
16-09-2019 12:30,"788.6667"
16-09-2019 12:45,"842.6667"
16-09-2019 13:00,"798.3333"
16-09-2019 13:15,"946.6667"
16-09-2019 13:30,"1182"
16-09-2019 13:45,"1272.3334"
16-09-2019 14:00,"1289.6666"
16-09-2019 14:15,"794"
16-09-2019 14:30,"859.3333"
16-09-2019 14:45,"2774.3333"
16-09-2019 15:00,"4318.3335"
16-09-2019 15:15,"2663.6667"
16-09-2019 15:30,"2345"
16-09-2019 15:45,"2411"
16-09-2019 16:00,"1285.6666"
16-09-2019 16:15,"1309"
16-09-2019 16:30,"1727"
16-09-2019 16:45,"2457.3333"
16-09-2019 17:00,"1639"
16-09-2019 17:15,"1238"
16-09-2019 17:30,"600.3333"
16-09-2019 17:45,"269"
16-09-2019 18:00,"385.6667"
16-09-2019 18:15,"357.3333"
16-09-2019 18:30,"162.3333"
16-09-2019 18:45,"33.6667"
16-09-2019 19:00,"194"
16-09-2019 19:15,"95"
16-09-2019 19:30,"22.6667"
16-09-2019 19:45,"0"
16-09-2019 20:00,"0"
16-09-2019 20:15,"0"
16-09-2019 20:30,"0"
16-09-2019 20:45,"0"
16-09-2019 21:00,"0"
16-09-2019 21:15,"0"
16-09-2019 21:30,"0"
16-09-2019 21:45,"0"
16-09-2019 22:00,"0"
16-09-2019 22:15,"0"
16-09-2019 22:30,"0"
16-09-2019 22:45,"0"
16-09-2019 23:00,"0"
16-09-2019 23:15,"0"
16-09-2019 23:30,"0"
16-09-2019 23:45,"0"
