Time,PV Productie (W)
25-07-2019 0:00,"0"
25-07-2019 0:15,"0"
25-07-2019 0:30,"0"
25-07-2019 0:45,"0"
25-07-2019 1:00,"0"
25-07-2019 1:15,"0"
25-07-2019 1:30,"0"
25-07-2019 1:45,"0"
25-07-2019 2:00,"0"
25-07-2019 2:15,"0"
25-07-2019 2:30,"0"
25-07-2019 2:45,"0"
25-07-2019 3:00,"0"
25-07-2019 3:15,"0"
25-07-2019 3:30,"0"
25-07-2019 3:45,"0"
25-07-2019 4:00,"0"
25-07-2019 4:15,"0"
25-07-2019 4:30,"0"
25-07-2019 4:45,"0"
25-07-2019 5:00,"0"
25-07-2019 5:15,"0"
25-07-2019 5:30,"0"
25-07-2019 5:45,"0"
25-07-2019 6:00,"10"
25-07-2019 6:15,"66"
25-07-2019 6:30,"90.6667"
25-07-2019 6:45,"136.6667"
25-07-2019 7:00,"182.6667"
25-07-2019 7:15,"232"
25-07-2019 7:30,"272.3333"
25-07-2019 7:45,"308.3333"
25-07-2019 8:00,"352.6667"
25-07-2019 8:15,"408"
25-07-2019 8:30,"448.6667"
25-07-2019 8:45,"465.3333"
25-07-2019 9:00,"477"
25-07-2019 9:15,"551"
25-07-2019 9:30,"682.6667"
25-07-2019 9:45,"899.3333"
25-07-2019 10:00,"1294.6666"
25-07-2019 10:15,"1461.3334"
25-07-2019 10:30,"1755"
25-07-2019 10:45,"2076"
25-07-2019 11:00,"2329"
25-07-2019 11:15,"2574"
25-07-2019 11:30,"2924"
25-07-2019 11:45,"3144.3333"
25-07-2019 12:00,"3423.6667"
25-07-2019 12:15,"3359.6667"
25-07-2019 12:30,"3623.3333"
25-07-2019 12:45,"3733.6667"
25-07-2019 13:00,"3850.3333"
25-07-2019 13:15,"4353.6665"
25-07-2019 13:30,"4421.6665"
25-07-2019 13:45,"4527.6665"
25-07-2019 14:00,"4608.3335"
25-07-2019 14:15,"4698.6665"
25-07-2019 14:30,"4697"
25-07-2019 14:45,"4796"
25-07-2019 15:00,"4777.3335"
25-07-2019 15:15,"4760"
25-07-2019 15:30,"4710"
25-07-2019 15:45,"4640.3335"
25-07-2019 16:00,"4554.6665"
25-07-2019 16:15,"4457.3335"
25-07-2019 16:30,"4320.6665"
25-07-2019 16:45,"4164"
25-07-2019 17:00,"4030"
25-07-2019 17:15,"3900.6667"
25-07-2019 17:30,"3644"
25-07-2019 17:45,"3470.6667"
25-07-2019 18:00,"3295.3333"
25-07-2019 18:15,"3083.3333"
25-07-2019 18:30,"2782"
25-07-2019 18:45,"2531"
25-07-2019 19:00,"2188"
25-07-2019 19:15,"1882"
25-07-2019 19:30,"1637"
25-07-2019 19:45,"1341"
25-07-2019 20:00,"1044.3334"
25-07-2019 20:15,"771"
25-07-2019 20:30,"501.3333"
25-07-2019 20:45,"269"
25-07-2019 21:00,"114"
25-07-2019 21:15,"27"
25-07-2019 21:30,"24.6667"
25-07-2019 21:45,"0"
25-07-2019 22:00,"0"
25-07-2019 22:15,"0"
25-07-2019 22:30,"0"
25-07-2019 22:45,"0"
25-07-2019 23:00,"0"
25-07-2019 23:15,"0"
25-07-2019 23:30,"0"
25-07-2019 23:45,"0"
