Time,PV Productie (W)
19-07-2019 0:00,"0"
19-07-2019 0:15,"0"
19-07-2019 0:30,"0"
19-07-2019 0:45,"0"
19-07-2019 1:00,"0"
19-07-2019 1:15,"0"
19-07-2019 1:30,"0"
19-07-2019 1:45,"0"
19-07-2019 2:00,"0"
19-07-2019 2:15,"0"
19-07-2019 2:30,"0"
19-07-2019 2:45,"0"
19-07-2019 3:00,"0"
19-07-2019 3:15,"0"
19-07-2019 3:30,"0"
19-07-2019 3:45,"0"
19-07-2019 4:00,"0"
19-07-2019 4:15,"0"
19-07-2019 4:30,"0"
19-07-2019 4:45,"0"
19-07-2019 5:00,"0"
19-07-2019 5:15,"0"
19-07-2019 5:30,"0"
19-07-2019 5:45,"0"
19-07-2019 6:00,"38.6667"
19-07-2019 6:15,"70.6667"
19-07-2019 6:30,"116"
19-07-2019 6:45,"171"
19-07-2019 7:00,"201"
19-07-2019 7:15,"257.3333"
19-07-2019 7:30,"311"
19-07-2019 7:45,"402.6667"
19-07-2019 8:00,"428.3333"
19-07-2019 8:15,"554.3333"
19-07-2019 8:30,"676.6667"
19-07-2019 8:45,"767"
19-07-2019 9:00,"672.3333"
19-07-2019 9:15,"648.3333"
19-07-2019 9:30,"891.6667"
19-07-2019 9:45,"1106.6666"
19-07-2019 10:00,"1289.6666"
19-07-2019 10:15,"2031"
19-07-2019 10:30,"2367.6667"
19-07-2019 10:45,"2775.3333"
19-07-2019 11:00,"2404"
19-07-2019 11:15,"2882.6667"
19-07-2019 11:30,"3162.6667"
19-07-2019 11:45,"3358.6667"
19-07-2019 12:00,"3956.6667"
19-07-2019 12:15,"2140.3333"
19-07-2019 12:30,"3504"
19-07-2019 12:45,"1299.3334"
19-07-2019 13:00,"2818"
19-07-2019 13:15,"323.3333"
19-07-2019 13:30,"550.6667"
19-07-2019 13:45,"1349.6666"
19-07-2019 14:00,"4598.6665"
19-07-2019 14:15,"1361.3334"
19-07-2019 14:30,"4711"
19-07-2019 14:45,"4941.3335"
19-07-2019 15:00,"5642"
19-07-2019 15:15,"5552.3335"
19-07-2019 15:30,"4289.6665"
19-07-2019 15:45,"4252"
19-07-2019 16:00,"3034"
19-07-2019 16:15,"3807.6667"
19-07-2019 16:30,"3029.6667"
19-07-2019 16:45,"3791"
19-07-2019 17:00,"2225.6667"
19-07-2019 17:15,"1350.3334"
19-07-2019 17:30,"751.6667"
19-07-2019 17:45,"563"
19-07-2019 18:00,"811.3333"
19-07-2019 18:15,"844"
19-07-2019 18:30,"422.6667"
19-07-2019 18:45,"381.6667"
19-07-2019 19:00,"287.6667"
19-07-2019 19:15,"178"
19-07-2019 19:30,"167.3333"
19-07-2019 19:45,"128.6667"
19-07-2019 20:00,"141.3333"
19-07-2019 20:15,"71.6667"
19-07-2019 20:30,"54.6667"
19-07-2019 20:45,"34"
19-07-2019 21:00,"63.3333"
19-07-2019 21:15,"31.3333"
19-07-2019 21:30,"0"
19-07-2019 21:45,"0"
19-07-2019 22:00,"0"
19-07-2019 22:15,"0"
19-07-2019 22:30,"0"
19-07-2019 22:45,"0"
19-07-2019 23:00,"0"
19-07-2019 23:15,"0"
19-07-2019 23:30,"0"
19-07-2019 23:45,"0"
