Time,PV Productie (W)
21-09-2019 0:00,"0"
21-09-2019 0:15,"0"
21-09-2019 0:30,"0"
21-09-2019 0:45,"0"
21-09-2019 1:00,"0"
21-09-2019 1:15,"0"
21-09-2019 1:30,"0"
21-09-2019 1:45,"0"
21-09-2019 2:00,"0"
21-09-2019 2:15,"0"
21-09-2019 2:30,"0"
21-09-2019 2:45,"0"
21-09-2019 3:00,"0"
21-09-2019 3:15,"0"
21-09-2019 3:30,"0"
21-09-2019 3:45,"0"
21-09-2019 4:00,"0"
21-09-2019 4:15,"0"
21-09-2019 4:30,"0"
21-09-2019 4:45,"0"
21-09-2019 5:00,"0"
21-09-2019 5:15,"0"
21-09-2019 5:30,"0"
21-09-2019 5:45,"0"
21-09-2019 6:00,"0"
21-09-2019 6:15,"0"
21-09-2019 6:30,"0"
21-09-2019 6:45,"0"
21-09-2019 7:00,"0"
21-09-2019 7:15,"0"
21-09-2019 7:30,"34"
21-09-2019 7:45,"77"
21-09-2019 8:00,"114"
21-09-2019 8:15,"163.3333"
21-09-2019 8:30,"202.6667"
21-09-2019 8:45,"225"
21-09-2019 9:00,"252.6667"
21-09-2019 9:15,"274.6667"
21-09-2019 9:30,"374.6667"
21-09-2019 9:45,"569.6667"
21-09-2019 10:00,"919.6667"
21-09-2019 10:15,"1303"
21-09-2019 10:30,"1721.3334"
21-09-2019 10:45,"2179"
21-09-2019 11:00,"2563"
21-09-2019 11:15,"2928"
21-09-2019 11:30,"3233.6667"
21-09-2019 11:45,"3519.3333"
21-09-2019 12:00,"3809.3333"
21-09-2019 12:15,"4054.6667"
21-09-2019 12:30,"4323.3335"
21-09-2019 12:45,"4532.6665"
21-09-2019 13:00,"4730.3335"
21-09-2019 13:15,"4868"
21-09-2019 13:30,"4986"
21-09-2019 13:45,"5076.3335"
21-09-2019 14:00,"5201"
21-09-2019 14:15,"5266.6665"
21-09-2019 14:30,"5307.3335"
21-09-2019 14:45,"5296.3335"
21-09-2019 15:00,"5330.6665"
21-09-2019 15:15,"5289"
21-09-2019 15:30,"5285.6665"
21-09-2019 15:45,"5178.3335"
21-09-2019 16:00,"5058"
21-09-2019 16:15,"4990.6665"
21-09-2019 16:30,"4803.6665"
21-09-2019 16:45,"4615.6665"
21-09-2019 17:00,"4412.6665"
21-09-2019 17:15,"4177"
21-09-2019 17:30,"3792"
21-09-2019 17:45,"3439"
21-09-2019 18:00,"3026.3333"
21-09-2019 18:15,"2579"
21-09-2019 18:30,"2038.6666"
21-09-2019 18:45,"1351.6666"
21-09-2019 19:00,"380"
21-09-2019 19:15,"53.3333"
21-09-2019 19:30,"33.3333"
21-09-2019 19:45,"0"
21-09-2019 20:00,"0"
21-09-2019 20:15,"0"
21-09-2019 20:30,"0"
21-09-2019 20:45,"0"
21-09-2019 21:00,"0"
21-09-2019 21:15,"0"
21-09-2019 21:30,"0"
21-09-2019 21:45,"0"
21-09-2019 22:00,"0"
21-09-2019 22:15,"0"
21-09-2019 22:30,"0"
21-09-2019 22:45,"0"
21-09-2019 23:00,"0"
21-09-2019 23:15,"0"
21-09-2019 23:30,"0"
21-09-2019 23:45,"0"
